OnStarts_FeasibilityRate,Outer_Success,OnStarts_MinFinalGoalDistance,GenGoal_frac_Other,OnStarts_AvgInitGoalDistance,OnStarts_SuccessRate,OnStarts_AvgFinalGoalDistance,GenGoal_frac_High rewards,Outer_MeanRewards,OnStarts_AvgTotalRewardInner,OnStarts_MeanPathDistance,GenGoal_frac_Good goals,OnStarts_AvgTotalRewardDist,GenGoal_frac_Low rewards,Outer_iter,GenGoal_frac_Performance Variation
1.0,0.55637254902,0.203248116616,0.0,6.28052193198,0.603399433428,2.83758065691,0.454545454545,0.55637254902,0.0,5.77973251339,0.30303030303,0.0,0.242424242424,150,0.0
1.0,0.552696078431,0.199305668436,0.0,6.39053309121,0.663265306122,2.93253642101,0.542372881356,0.552696078431,0.0,5.80463497254,0.21186440678,0.0,0.245762711864,151,0.0
1.0,0.553921568627,0.209292069889,0.0,6.81174470539,0.743718592965,2.39713758001,0.634782608696,0.553921568627,0.0,6.135292873,0.226086956522,0.0,0.139130434783,152,0.0
1.0,0.55637254902,0.186218897363,0.0,8.44808277695,0.689759036145,2.76189042167,0.563829787234,0.55637254902,0.0,7.557224444,0.223404255319,0.0,0.212765957447,153,0.0
1.0,0.557598039216,0.201933717949,0.0,8.28229993699,0.611620795107,3.51030646789,0.510869565217,0.557598039216,0.0,7.53758964854,0.173913043478,0.0,0.315217391304,154,0.0
1.0,0.552696078431,0.203468049743,0.0,8.58467309407,0.688235294118,2.89909386912,0.553191489362,0.552696078431,0.0,7.60121906947,0.244680851064,0.0,0.202127659574,155,0.0
1.0,0.5625,0.199202039132,0.0,8.27710475521,0.65749235474,3.1425244604,0.538461538462,0.5625,0.0,7.51696090295,0.230769230769,0.0,0.230769230769,156,0.0
1.0,0.449754901961,0.19537128726,0.0,8.52155719328,0.73602484472,2.20629085967,0.6,0.449754901961,0.0,7.68545129224,0.255555555556,0.0,0.144444444444,157,0.0
1.0,0.564950980392,0.188977729054,0.0,7.9170699863,0.596610169492,2.99827390184,0.461538461538,0.564950980392,0.0,7.31741566325,0.179487179487,0.0,0.358974358974,158,0.0
1.0,0.579656862745,0.196599863163,0.0,7.19932824299,0.722379603399,2.53338347168,0.584905660377,0.579656862745,0.0,6.52767524881,0.216981132075,0.0,0.198113207547,159,0.0
1.0,0.5625,0.191663029719,0.0,8.53275110153,0.715189873418,2.64672748384,0.614583333333,0.5625,0.0,7.72127906376,0.177083333333,0.0,0.208333333333,160,0.0
1.0,0.587009803922,0.20027187957,0.0,8.48094479779,0.608414239482,3.66536017283,0.481927710843,0.587009803922,0.0,7.77589725881,0.180722891566,0.0,0.33734939759,161,0.0
1.0,0.587009803922,0.203051048657,0.0,8.31865357275,0.605678233438,3.30911002545,0.5125,0.587009803922,0.0,7.62243808922,0.2375,0.0,0.25,162,0.0
1.0,0.601715686275,0.197899706745,0.0,8.07547457503,0.708463949843,2.48154826664,0.647058823529,0.601715686275,0.0,7.3657355374,0.188235294118,0.0,0.164705882353,163,0.0
1.0,0.598039215686,0.198816788225,0.0,8.53122026336,0.673333333333,2.62507768565,0.542168674699,0.598039215686,0.0,7.72575712615,0.253012048193,0.0,0.204819277108,164,0.0
1.0,0.591911764706,0.197604027633,0.0,8.54068470956,0.745098039216,2.28474640875,0.634146341463,0.591911764706,0.0,7.74785573299,0.256097560976,0.0,0.109756097561,165,0.0
1.0,0.59681372549,0.161798829363,0.0,8.25652576516,0.707936507937,2.58213431411,0.611111111111,0.59681372549,0.0,7.5221881898,0.166666666667,0.0,0.222222222222,166,0.0
1.0,0.595588235294,0.168091999203,0.0,8.30374962493,0.636363636364,2.99202092091,0.477272727273,0.595588235294,0.0,7.63218114333,0.261363636364,0.0,0.261363636364,167,0.0
1.0,0.612745098039,0.174941465218,0.0,8.07117983311,0.712074303406,2.55600317161,0.622448979592,0.612745098039,0.0,7.37822395389,0.183673469388,0.0,0.19387755102,168,0.0
1.0,0.545343137255,0.162083176865,0.0,8.11526175293,0.711111111111,2.20715697868,0.588235294118,0.545343137255,0.0,7.4059886528,0.317647058824,0.0,0.0941176470588,169,0.0
1.0,0.547794117647,0.16127669315,0.0,8.22636405257,0.712871287129,2.30334477466,0.625,0.547794117647,0.0,7.49013676496,0.113636363636,0.0,0.261363636364,170,0.0
1.0,0.546568627451,0.16264620279,0.0,8.23143684216,0.69512195122,2.3516806293,0.588888888889,0.546568627451,0.0,7.1979287504,0.211111111111,0.0,0.2,171,0.0
1.0,0.524509803922,0.164721644321,0.0,8.33361336376,0.728021978022,2.18940133582,0.637168141593,0.524509803922,0.0,7.06503793836,0.16814159292,0.0,0.194690265487,172,0.0
1.0,0.584558823529,0.17021046945,0.0,8.02511684307,0.664615384615,2.54124852865,0.579545454545,0.584558823529,0.0,7.15868366128,0.147727272727,0.0,0.272727272727,173,0.0
1.0,0.574754901961,0.167725520824,0.0,6.52356880182,0.795811518325,1.78456878169,0.691666666667,0.574754901961,0.0,5.91504363899,0.208333333333,0.0,0.1,174,0.0
1.0,0.585784313725,0.161891595397,0.0,8.10256383531,0.609120521173,3.23576016602,0.566666666667,0.585784313725,0.0,7.36584687634,0.177777777778,0.0,0.255555555556,175,0.0
1.0,0.611519607843,0.143275913195,0.0,7.9220625984,0.673716012085,2.71774601474,0.559139784946,0.611519607843,0.0,7.13338530599,0.182795698925,0.0,0.258064516129,176,0.0
1.0,0.607843137255,0.158894355131,0.0,7.88890153265,0.645645645646,2.78718809414,0.494736842105,0.607843137255,0.0,7.03667780321,0.263157894737,0.0,0.242105263158,177,0.0
1.0,0.602941176471,0.153175338144,0.0,7.66392145391,0.770718232044,1.94363204735,0.7,0.602941176471,0.0,6.66607156544,0.19,0.0,0.11,178,0.0
1.0,0.606617647059,0.145917747278,0.0,7.79986263073,0.770889487871,2.21507233553,0.715517241379,0.606617647059,0.0,6.84717698495,0.103448275862,0.0,0.181034482759,179,0.0
1.0,0.604166666667,0.151337724788,0.0,8.14292940188,0.609375,3.47705433049,0.532608695652,0.604166666667,0.0,7.46241755004,0.163043478261,0.0,0.304347826087,180,0.0
1.0,0.613970588235,0.164692384563,0.0,8.23546563569,0.6,3.62925778424,0.516129032258,0.613970588235,0.0,7.58932765929,0.150537634409,0.0,0.333333333333,181,0.0
1.0,0.610294117647,0.150278799703,0.0,8.42926206778,0.707936507937,2.61592168981,0.619565217391,0.610294117647,0.0,7.67682653077,0.184782608696,0.0,0.195652173913,182,0.0
1.0,0.611519607843,0.150369475711,0.0,8.23788480814,0.77370030581,2.16076136157,0.673469387755,0.611519607843,0.0,7.48125384261,0.214285714286,0.0,0.112244897959,183,0.0
1.0,0.606617647059,0.136817205648,0.0,8.31160107154,0.7125382263,2.68466467922,0.615384615385,0.606617647059,0.0,7.56366685917,0.153846153846,0.0,0.230769230769,184,0.0
1.0,0.612745098039,0.150885298951,0.0,8.33495915745,0.605263157895,3.7392823379,0.524390243902,0.612745098039,0.0,7.81255954356,0.158536585366,0.0,0.317073170732,185,0.0
1.0,0.612745098039,0.136746413958,0.0,8.40142241516,0.722397476341,2.66170420903,0.593406593407,0.612745098039,0.0,7.69916024399,0.230769230769,0.0,0.175824175824,186,0.0
1.0,0.610294117647,0.144837251902,0.0,8.3514332089,0.726984126984,2.54729940896,0.659574468085,0.610294117647,0.0,7.71061757704,0.170212765957,0.0,0.170212765957,187,0.0
1.0,0.610294117647,0.156645634608,0.0,8.46783887831,0.644951140065,3.41623805126,0.523255813953,0.610294117647,0.0,7.86691711594,0.232558139535,0.0,0.244186046512,188,0.0
1.0,0.605392156863,0.141193274192,0.0,8.38553917915,0.723270440252,2.67495080467,0.655172413793,0.605392156863,0.0,7.67068624113,0.172413793103,0.0,0.172413793103,189,0.0
1.0,0.606617647059,0.15254017643,0.0,8.33608724932,0.647798742138,3.21940609965,0.572916666667,0.606617647059,0.0,7.60856714931,0.145833333333,0.0,0.28125,190,0.0
1.0,0.5625,0.157447508756,0.0,8.41892443392,0.676282051282,3.09677977281,0.581395348837,0.5625,0.0,7.73352946997,0.186046511628,0.0,0.232558139535,191,0.0
1.0,0.615196078431,0.151347131649,0.0,8.43260987992,0.632075471698,3.29855648212,0.487804878049,0.615196078431,0.0,7.54890868242,0.256097560976,0.0,0.256097560976,192,0.0
1.0,0.612745098039,0.147250150565,0.0,8.17786226966,0.720221606648,2.66463744634,0.660377358491,0.612745098039,0.0,7.2130176474,0.179245283019,0.0,0.160377358491,193,0.0
1.0,0.612745098039,0.15647679165,0.0,8.63457401517,0.594594594595,3.59686245029,0.53164556962,0.612745098039,0.0,8.04924605228,0.227848101266,0.0,0.240506329114,194,0.0
1.0,0.613970588235,0.156985180383,0.0,8.18301299531,0.61,3.50763846759,0.457831325301,0.613970588235,0.0,7.68175195492,0.228915662651,0.0,0.313253012048,195,0.0
1.0,0.615196078431,0.164817079735,0.0,7.84911919342,0.68501529052,3.01210908714,0.619565217391,0.615196078431,0.0,7.2873373672,0.152173913043,0.0,0.228260869565,196,0.0
1.0,0.616421568627,0.162977379517,0.0,8.24582088161,0.59385665529,3.5427685957,0.493827160494,0.616421568627,0.0,7.7169098883,0.197530864198,0.0,0.308641975309,197,0.0
1.0,0.617647058824,0.14909252016,0.0,7.0533279689,0.72268907563,2.69725871878,0.672897196262,0.617647058824,0.0,6.49394718709,0.14953271028,0.0,0.177570093458,198,0.0
1.0,0.616421568627,0.139792542682,0.0,8.32462823604,0.526490066225,4.42197312097,0.452380952381,0.616421568627,0.0,7.85484198899,0.142857142857,0.0,0.404761904762,199,0.0
1.0,0.617647058824,0.134906281695,0.0,8.40855178209,0.641693811075,3.34073679984,0.586956521739,0.617647058824,0.0,7.81738041264,0.163043478261,0.0,0.25,200,0.0
1.0,0.617647058824,0.147927457197,0.0,8.44543261678,0.722044728435,2.56707903433,0.635294117647,0.617647058824,0.0,7.74377782428,0.211764705882,0.0,0.152941176471,201,0.0
1.0,0.617647058824,0.157097157544,0.0,8.49158865914,0.623333333333,3.50312709389,0.493975903614,0.617647058824,0.0,7.94112450339,0.289156626506,0.0,0.21686746988,202,0.0
1.0,0.615196078431,0.146235882031,0.0,8.33536733706,0.753086419753,2.31779603019,0.666666666667,0.615196078431,0.0,7.57652414945,0.183908045977,0.0,0.149425287356,203,0.0
1.0,0.610294117647,0.151698798129,0.0,8.51552729943,0.670807453416,3.12562074733,0.622222222222,0.610294117647,0.0,7.69059393259,0.177777777778,0.0,0.2,204,0.0
1.0,0.611519607843,0.148469744073,0.0,8.37526224197,0.705696202532,2.79065737459,0.620689655172,0.611519607843,0.0,7.61525574979,0.137931034483,0.0,0.241379310345,205,0.0
1.0,0.615196078431,0.153336671983,0.0,8.56253477955,0.646864686469,3.34010091366,0.51724137931,0.615196078431,0.0,7.9178511092,0.229885057471,0.0,0.252873563218,206,0.0
1.0,0.609068627451,0.177448777726,0.0,8.28699525712,0.607028753994,3.71113097908,0.534090909091,0.609068627451,0.0,7.65082023428,0.147727272727,0.0,0.318181818182,207,0.0
1.0,0.615196078431,0.157962709732,0.0,8.55960530969,0.676375404531,3.06146662407,0.609756097561,0.615196078431,0.0,7.86450590227,0.134146341463,0.0,0.256097560976,208,0.0
1.0,0.567401960784,0.186152067965,0.0,8.4938676809,0.669871794872,2.91609957696,0.590909090909,0.567401960784,0.0,7.74530104318,0.204545454545,0.0,0.204545454545,209,0.0
1.0,0.616421568627,0.162754645276,0.0,8.32695628441,0.703703703704,2.79638605974,0.614583333333,0.616421568627,0.0,7.56691836761,0.197916666667,0.0,0.1875,210,0.0
1.0,0.509803921569,0.150780115284,0.0,7.74754971452,0.761363636364,2.37685584558,0.693069306931,0.509803921569,0.0,6.99959888561,0.158415841584,0.0,0.148514851485,211,0.0
1.0,0.564950980392,0.171034603353,0.0,8.53743950824,0.699029126214,2.85007616023,0.632183908046,0.564950980392,0.0,7.78202276746,0.183908045977,0.0,0.183908045977,212,0.0
1.0,0.606617647059,0.16950829163,0.0,7.97376777018,0.656626506024,3.20189720395,0.598039215686,0.606617647059,0.0,7.13525429459,0.137254901961,0.0,0.264705882353,213,0.0
1.0,0.617647058824,0.163612921344,0.0,7.77700807773,0.658682634731,3.28141525062,0.591397849462,0.617647058824,0.0,7.00116834798,0.129032258065,0.0,0.279569892473,214,0.0
1.0,0.617647058824,0.182510204546,0.0,8.24347486364,0.785714285714,2.20890090355,0.651376146789,0.617647058824,0.0,7.27704111792,0.192660550459,0.0,0.155963302752,215,0.0
1.0,0.607843137255,0.173119046174,0.0,8.6009685714,0.639240506329,3.54337581468,0.511111111111,0.607843137255,0.0,7.86319065503,0.222222222222,0.0,0.266666666667,216,0.0
1.0,0.607843137255,0.16716557374,0.0,8.66240065922,0.619937694704,3.64740640189,0.578313253012,0.607843137255,0.0,7.85116393923,0.120481927711,0.0,0.301204819277,217,0.0
1.0,0.605392156863,0.175459927571,0.0,8.57084199318,0.588607594937,3.94363935241,0.5,0.605392156863,0.0,7.84360329161,0.119047619048,0.0,0.380952380952,218,0.0
1.0,0.606617647059,0.191373546814,0.0,8.50169131712,0.623417721519,3.49945055414,0.555555555556,0.606617647059,0.0,7.66106706384,0.177777777778,0.0,0.266666666667,219,0.0
1.0,0.609068627451,0.174777557257,0.0,8.25021599389,0.709480122324,2.75949873792,0.581632653061,0.609068627451,0.0,7.28798538323,0.19387755102,0.0,0.224489795918,220,0.0
1.0,0.607843137255,0.156241037395,0.0,8.02861777746,0.804347826087,1.9130755616,0.76,0.607843137255,0.0,7.06091356989,0.1,0.0,0.14,221,0.0
1.0,0.611519607843,0.155446530955,0.0,8.36079389026,0.738235294118,2.61362987443,0.673913043478,0.611519607843,0.0,7.49452451351,0.130434782609,0.0,0.195652173913,222,0.0
1.0,0.613970588235,0.149289462809,0.0,8.54126333487,0.740853658537,2.52234939292,0.652173913043,0.613970588235,0.0,7.72896256814,0.20652173913,0.0,0.141304347826,223,0.0
1.0,0.615196078431,0.159349036669,0.0,8.59658522366,0.652597402597,3.3638367958,0.6,0.615196078431,0.0,7.97750710248,0.136842105263,0.0,0.263157894737,224,0.0
1.0,0.615196078431,0.162320019012,0.0,8.52744375584,0.711180124224,2.69034095707,0.608695652174,0.615196078431,0.0,7.76965692395,0.141304347826,0.0,0.25,225,0.0
1.0,0.620098039216,0.139655697272,0.0,8.48166133237,0.726153846154,2.51282590123,0.715789473684,0.620098039216,0.0,7.69809087907,0.105263157895,0.0,0.178947368421,226,0.0
1.0,0.615196078431,0.169110321977,0.0,8.38086792639,0.577922077922,3.98242973274,0.523255813953,0.615196078431,0.0,7.81447210137,0.116279069767,0.0,0.360465116279,227,0.0
1.0,0.620098039216,0.152822697721,0.0,8.59701070532,0.612903225806,3.4693557813,0.574468085106,0.620098039216,0.0,7.91517816,0.0957446808511,0.0,0.329787234043,228,0.0
1.0,0.617647058824,0.144474586899,0.0,8.66051270456,0.531986531987,4.40611361277,0.487804878049,0.617647058824,0.0,8.09094401993,0.134146341463,0.0,0.378048780488,229,0.0
1.0,0.615196078431,0.153734465952,0.0,8.57000928503,0.57003257329,3.97050021758,0.488095238095,0.615196078431,0.0,7.92685874178,0.178571428571,0.0,0.333333333333,230,0.0
1.0,0.615196078431,0.158317029026,0.0,8.40111606902,0.588607594937,3.69336201206,0.522222222222,0.615196078431,0.0,7.75512315476,0.155555555556,0.0,0.322222222222,231,0.0
1.0,0.615196078431,0.13715633291,0.0,8.00907912657,0.677611940299,3.00859569986,0.593406593407,0.615196078431,0.0,7.3074825281,0.153846153846,0.0,0.252747252747,232,0.0
1.0,0.609068627451,0.134779334205,0.0,8.55323605143,0.605177993528,3.81075087574,0.563218390805,0.609068627451,0.0,7.90087533856,0.126436781609,0.0,0.310344827586,233,0.0
1.0,0.594362745098,0.13941296707,0.0,8.30160004756,0.691131498471,2.91052695372,0.683673469388,0.594362745098,0.0,7.49033089847,0.112244897959,0.0,0.204081632653,234,0.0
1.0,0.484068627451,0.155674426816,0.0,8.32695651997,0.598705501618,3.60687441089,0.488636363636,0.484068627451,0.0,7.629954328,0.181818181818,0.0,0.329545454545,235,0.0
1.0,0.529411764706,0.140770028637,0.0,6.72734871923,0.459459459459,3.27809399173,0.397727272727,0.529411764706,0.0,6.124901309,0.102272727273,0.0,0.5,236,0.0
1.0,0.598039215686,0.142190384321,0.0,7.20505202815,0.783847980998,1.85202534475,0.702479338843,0.598039215686,0.0,5.99678397441,0.157024793388,0.0,0.140495867769,237,0.0
1.0,0.617647058824,0.104188924004,0.0,6.55677682048,0.865346534653,1.36950037936,0.816993464052,0.617647058824,0.0,5.38224760476,0.078431372549,0.0,0.104575163399,238,0.0
1.0,0.612745098039,0.159040465098,0.0,6.97753965458,0.908382066277,1.02284005064,0.876623376623,0.612745098039,0.0,5.80584806356,0.0584415584416,0.0,0.0649350649351,239,0.0
1.0,0.615196078431,0.165171258541,0.0,8.77074813612,0.505154639175,4.48665892239,0.416666666667,0.615196078431,0.0,8.27894280925,0.180555555556,0.0,0.402777777778,240,0.0
1.0,0.612745098039,0.162319670607,0.0,8.60452770547,0.676567656766,2.85093631612,0.586206896552,0.612745098039,0.0,7.88176544777,0.16091954023,0.0,0.252873563218,241,0.0
1.0,0.607843137255,0.164358596952,0.0,8.0405695365,0.76902173913,2.31880497622,0.704081632653,0.607843137255,0.0,7.16830994428,0.15306122449,0.0,0.142857142857,242,0.0
1.0,0.616421568627,0.162017963373,0.0,8.29208789468,0.608150470219,3.83654909884,0.539325842697,0.616421568627,0.0,7.69374000015,0.157303370787,0.0,0.303370786517,243,0.0
1.0,0.612745098039,0.14972387415,0.0,8.50370483238,0.636075949367,3.47406579427,0.581395348837,0.612745098039,0.0,7.82708549676,0.162790697674,0.0,0.255813953488,244,0.0
1.0,0.615196078431,0.146988104317,0.0,8.77175645538,0.652866242038,3.30588852537,0.554347826087,0.615196078431,0.0,7.96151387334,0.152173913043,0.0,0.29347826087,245,0.0
1.0,0.61887254902,0.15288259539,0.0,8.60448682338,0.614886731392,3.56277846605,0.482352941176,0.61887254902,0.0,7.87855394341,0.223529411765,0.0,0.294117647059,246,0.0
1.0,0.616421568627,0.15985616627,0.0,8.66339206785,0.653846153846,3.3071858634,0.538461538462,0.616421568627,0.0,7.93069993363,0.217948717949,0.0,0.24358974359,247,0.0
1.0,0.611519607843,0.16287518866,0.0,8.97236602248,0.706451612903,2.93147873902,0.648351648352,0.611519607843,0.0,8.08864165865,0.164835164835,0.0,0.186813186813,248,0.0
1.0,0.613970588235,0.16247342536,0.0,8.81848650899,0.609677419355,3.75278190059,0.568181818182,0.613970588235,0.0,8.01197080428,0.170454545455,0.0,0.261363636364,249,0.0
1.0,0.606617647059,0.126047994812,0.0,8.61575140773,0.57654723127,4.0592648806,0.467391304348,0.606617647059,0.0,7.91227521808,0.184782608696,0.0,0.347826086957,250,0.0
1.0,0.604166666667,0.163047754776,0.0,8.53186101928,0.616099071207,3.70430999838,0.577777777778,0.604166666667,0.0,7.67271649892,0.133333333333,0.0,0.288888888889,251,0.0
1.0,0.59068627451,0.162758575757,0.0,8.87473260139,0.568690095847,4.14026923768,0.5,0.59068627451,0.0,7.95713727652,0.141304347826,0.0,0.358695652174,252,0.0
1.0,0.535539215686,0.158881851262,0.0,8.58388005261,0.575079872204,3.79872812478,0.464285714286,0.535539215686,0.0,7.7229468817,0.22619047619,0.0,0.309523809524,253,0.0
1.0,0.594362745098,0.156710115868,0.0,7.39015107095,0.740223463687,2.3503219784,0.61,0.594362745098,0.0,6.53785295831,0.21,0.0,0.18,254,0.0
1.0,0.605392156863,0.150970607478,0.0,7.6447331718,0.864532019704,1.46228567063,0.805309734513,0.605392156863,0.0,6.55172146938,0.0973451327434,0.0,0.0973451327434,255,0.0
1.0,0.574754901961,0.154893180599,0.0,8.81728598196,0.811320754717,1.90633675415,0.738317757009,0.574754901961,0.0,7.55775993133,0.130841121495,0.0,0.130841121495,256,0.0
1.0,0.593137254902,0.145648337212,0.0,8.68852905039,0.727272727273,2.42965039207,0.663551401869,0.593137254902,0.0,7.36743687825,0.130841121495,0.0,0.205607476636,257,0.0
1.0,0.607843137255,0.132020847905,0.0,8.32189333626,0.88,1.18940412362,0.835616438356,0.607843137255,0.0,6.53113472085,0.0684931506849,0.0,0.0958904109589,258,0.0
1.0,0.611519607843,0.154059706975,0.0,8.81686452292,0.64880952381,2.97746715539,0.547368421053,0.611519607843,0.0,7.79080089415,0.210526315789,0.0,0.242105263158,259,0.0
1.0,0.601715686275,0.143669860109,0.0,8.66918604762,0.68115942029,2.7713717383,0.626262626263,0.601715686275,0.0,7.575235727,0.0909090909091,0.0,0.282828282828,260,0.0
1.0,0.598039215686,0.148247114837,0.0,8.64120677157,0.741935483871,2.31686539643,0.623655913978,0.598039215686,0.0,7.55692334741,0.215053763441,0.0,0.161290322581,261,0.0
1.0,0.578431372549,0.153745307278,0.0,8.41224815247,0.680351906158,2.99266321151,0.588235294118,0.578431372549,0.0,7.41456643334,0.156862745098,0.0,0.254901960784,262,0.0
1.0,0.574754901961,0.143487953308,0.0,8.71762702926,0.608024691358,3.53352157848,0.52688172043,0.574754901961,0.0,7.78385485674,0.118279569892,0.0,0.354838709677,263,0.0
1.0,0.567401960784,0.1411687342,0.0,8.8852892995,0.757660167131,2.42178614282,0.691588785047,0.567401960784,0.0,7.64161836934,0.11214953271,0.0,0.196261682243,264,0.0
1.0,0.535539215686,0.143923835993,0.0,8.68158182166,0.693215339233,2.77148228261,0.584158415842,0.535539215686,0.0,7.54249096451,0.168316831683,0.0,0.247524752475,265,0.0
1.0,0.564950980392,0.140886084665,0.0,7.0356915814,0.697297297297,1.82157033739,0.563106796117,0.564950980392,0.0,5.88171960639,0.21359223301,0.0,0.223300970874,266,0.0
1.0,0.599264705882,0.141693189813,0.0,5.73209689006,0.825396825397,1.32616787268,0.692307692308,0.599264705882,0.0,4.66702322399,0.20979020979,0.0,0.0979020979021,267,0.0
1.0,0.601715686275,0.152411001276,0.0,5.02264713181,0.849206349206,1.3945615919,0.821917808219,0.601715686275,0.0,4.178676225,0.0616438356164,0.0,0.116438356164,268,0.0
1.0,0.602941176471,0.159585697256,0.0,7.62906769579,0.667597765363,3.06422241055,0.61320754717,0.602941176471,0.0,6.83265845102,0.122641509434,0.0,0.264150943396,269,0.0
1.0,0.564950980392,0.154139895836,0.0,8.77242892171,0.654952076677,3.01530731941,0.582417582418,0.564950980392,0.0,7.83391398718,0.131868131868,0.0,0.285714285714,270,0.0
1.0,0.585784313725,0.159350465414,0.0,7.86602312877,0.554517133956,3.50252271582,0.406976744186,0.585784313725,0.0,7.11511902738,0.279069767442,0.0,0.313953488372,271,0.0
1.0,0.607843137255,0.165408056309,0.0,6.30460366249,0.819477434679,1.8255949088,0.774193548387,0.607843137255,0.0,5.51141949226,0.0725806451613,0.0,0.153225806452,272,0.0
1.0,0.599264705882,0.163927657684,0.0,8.29763765903,0.645962732919,3.18782541827,0.531914893617,0.599264705882,0.0,7.45743784634,0.148936170213,0.0,0.31914893617,273,0.0
1.0,0.588235294118,0.162476561296,0.0,8.34503355089,0.677215189873,2.79053356945,0.579545454545,0.588235294118,0.0,7.5102370926,0.193181818182,0.0,0.227272727273,274,0.0
1.0,0.574754901961,0.148867491179,0.0,8.02756618741,0.659016393443,2.78788001336,0.579545454545,0.574754901961,0.0,7.2458410744,0.125,0.0,0.295454545455,275,0.0
1.0,0.579656862745,0.150278952258,0.0,8.08946280131,0.675438596491,3.01389901691,0.61,0.579656862745,0.0,7.25007655454,0.19,0.0,0.2,276,0.0
1.0,0.566176470588,0.152055830299,0.0,7.41395363457,0.632352941176,2.59182185031,0.565656565657,0.566176470588,0.0,6.60932469373,0.161616161616,0.0,0.272727272727,277,0.0
1.0,0.571078431373,0.153029409936,0.0,5.97232691122,0.722222222222,1.77536516478,0.587719298246,0.571078431373,0.0,5.21306667848,0.245614035088,0.0,0.166666666667,278,0.0
1.0,0.59068627451,0.153624367163,0.0,4.13069038342,0.866071428571,0.761268273787,0.763636363636,0.59068627451,0.0,3.54540353648,0.157575757576,0.0,0.0787878787879,279,0.0
1.0,0.582107843137,0.161061998424,0.0,4.1158158853,0.72921108742,1.35299333269,0.621428571429,0.582107843137,0.0,3.63241647653,0.214285714286,0.0,0.164285714286,280,0.0
1.0,0.599264705882,0.161192256534,0.0,3.64912850866,0.735849056604,1.0037345234,0.601351351351,0.599264705882,0.0,3.22575649616,0.236486486486,0.0,0.162162162162,281,0.0
1.0,0.598039215686,0.144490269216,0.0,3.04415569322,0.855241264559,0.45036704958,0.751445086705,0.598039215686,0.0,2.58075146656,0.196531791908,0.0,0.0520231213873,282,0.0
1.0,0.587009803922,0.152072884806,0.0,2.33531017091,0.901298701299,0.510135937883,0.769953051643,0.587009803922,0.0,1.97480175544,0.197183098592,0.0,0.0328638497653,283,0.0
1.0,0.578431372549,0.14680042886,0.0,2.62532880594,0.897820163488,0.552846272815,0.816326530612,0.578431372549,0.0,2.22354168565,0.137755102041,0.0,0.0459183673469,284,0.0
1.0,0.577205882353,0.150062429667,0.0,3.03068901925,0.862426035503,0.759970865109,0.778894472362,0.577205882353,0.0,2.5858795831,0.155778894472,0.0,0.0653266331658,285,0.0
1.0,0.585784313725,0.157576284931,0.0,2.76847914166,0.852435530086,0.641907776488,0.771144278607,0.585784313725,0.0,2.25630964057,0.109452736318,0.0,0.119402985075,286,0.0
1.0,0.59068627451,0.155145069996,0.0,2.54227307536,0.838351822504,0.480077788761,0.787564766839,0.59068627451,0.0,2.09080022353,0.0932642487047,0.0,0.119170984456,287,0.0
1.0,0.578431372549,0.151890339405,0.0,2.72120250087,0.860426929392,0.503595197932,0.784090909091,0.578431372549,0.0,2.20013401789,0.153409090909,0.0,0.0625,288,0.0
1.0,0.585784313725,0.149298589387,0.0,3.43228818949,0.745495495495,1.04096830482,0.705426356589,0.585784313725,0.0,2.89189384458,0.131782945736,0.0,0.162790697674,289,0.0
1.0,0.585784313725,0.139443653831,0.0,3.3007173766,0.739325842697,1.09284147653,0.651162790698,0.585784313725,0.0,2.83231264551,0.15503875969,0.0,0.193798449612,290,0.0
1.0,0.585784313725,0.144299158842,0.0,3.63033570755,0.806526806527,0.877121725926,0.71875,0.585784313725,0.0,3.0266002635,0.1640625,0.0,0.1171875,291,0.0
1.0,0.582107843137,0.145350496822,0.0,3.55526473647,0.883771929825,0.749246310142,0.829457364341,0.582107843137,0.0,2.99067417304,0.124031007752,0.0,0.046511627907,292,0.0
1.0,0.585784313725,0.146925786193,0.0,3.31846302603,0.900900900901,0.537585501411,0.821428571429,0.585784313725,0.0,2.79185229427,0.121428571429,0.0,0.0571428571429,293,0.0
1.0,0.580882352941,0.156421606058,0.0,3.37112987156,0.948497854077,0.518413744939,0.913669064748,0.580882352941,0.0,2.86317879619,0.0647482014388,0.0,0.0215827338129,294,0.0
1.0,0.573529411765,0.149589025269,0.0,6.41526539923,0.700581395349,2.5374556256,0.632653061224,0.573529411765,0.0,5.71674802958,0.102040816327,0.0,0.265306122449,295,0.0
1.0,0.598039215686,0.154691655785,0.0,6.06990881106,0.75350140056,2.09860341638,0.645833333333,0.598039215686,0.0,5.38987118295,0.125,0.0,0.229166666667,296,0.0
1.0,0.606617647059,0.156682299559,0.0,6.38120087586,0.774104683196,2.01949125512,0.721153846154,0.606617647059,0.0,5.7219230653,0.0961538461538,0.0,0.182692307692,297,0.0
1.0,0.605392156863,0.14561677308,0.0,8.02375028402,0.770392749245,1.99405208317,0.728260869565,0.605392156863,0.0,7.21583704693,0.108695652174,0.0,0.163043478261,298,0.0
1.0,0.601715686275,0.146066581618,0.0,8.08750809912,0.640378548896,3.14642600292,0.564705882353,0.601715686275,0.0,7.39641561577,0.152941176471,0.0,0.282352941176,299,0.0
