GenGoal_frac_High rewards,Outer_iter,Outer_Success,GenGoal_frac_Performance Variation,GenGoal_frac_Good goals,GenGoal_frac_Low rewards,GenGoal_frac_Other,Outer_MeanRewards
0.8633333333333333,279,0.8799019607843137,0.0,0.056666666666666664,0.08,0.0,0.8799019607843137
0.8633333333333333,280,0.8799019607843137,0.0,0.04666666666666667,0.09,0.0,0.8799019607843137
0.86,281,0.8774509803921569,0.0,0.08333333333333333,0.056666666666666664,0.0,0.8774509803921569
0.8666666666666667,282,0.8774509803921569,0.0,0.07,0.06333333333333334,0.0,0.8774509803921569
0.8733333333333333,283,0.8492647058823529,0.0,0.06,0.06666666666666667,0.0,0.8492647058823529
0.87,284,0.8627450980392157,0.0,0.056666666666666664,0.07333333333333333,0.0,0.8627450980392157
0.8166666666666667,285,0.8517156862745099,0.0,0.11,0.07333333333333333,0.0,0.8517156862745099
0.88,286,0.8688725490196079,0.0,0.04666666666666667,0.07333333333333333,0.0,0.8688725490196079
0.8733333333333333,287,0.8786764705882353,0.0,0.03333333333333333,0.09333333333333334,0.0,0.8786764705882353
0.8466666666666667,288,0.8933823529411765,0.0,0.05333333333333334,0.1,0.0,0.8933823529411765
0.8733333333333333,289,0.883578431372549,0.0,0.05,0.07666666666666666,0.0,0.883578431372549
0.8566666666666667,290,0.8884803921568627,0.0,0.05,0.09333333333333334,0.0,0.8884803921568627
0.8733333333333333,291,0.883578431372549,0.0,0.04666666666666667,0.08,0.0,0.883578431372549
0.8866666666666667,292,0.9044117647058824,0.0,0.06666666666666667,0.04666666666666667,0.0,0.9044117647058824
0.8933333333333333,293,0.9019607843137254,0.0,0.05333333333333334,0.05333333333333334,0.0,0.9019607843137254
0.8833333333333333,294,0.8848039215686275,0.0,0.07666666666666666,0.04,0.0,0.8848039215686275
0.8866666666666667,295,0.8786764705882353,0.0,0.07,0.043333333333333335,0.0,0.8786764705882353
0.8866666666666667,296,0.8811274509803922,0.0,0.06333333333333334,0.05,0.0,0.8811274509803922
0.8366666666666667,297,0.8774509803921569,0.0,0.10666666666666667,0.056666666666666664,0.0,0.8774509803921569
0.93,298,0.9203431372549019,0.0,0.03,0.04,0.0,0.9203431372549019
0.9133333333333333,299,0.9142156862745098,0.0,0.04,0.04666666666666667,0.0,0.9142156862745098
0.89,300,0.9178921568627451,0.0,0.08333333333333333,0.02666666666666667,0.0,0.9178921568627451
0.9433333333333334,301,0.9264705882352942,0.0,0.03,0.02666666666666667,0.0,0.9264705882352942
0.9133333333333333,302,0.9350490196078431,0.0,0.06333333333333334,0.023333333333333334,0.0,0.9350490196078431
0.9633333333333334,303,0.9485294117647058,0.0,0.023333333333333334,0.013333333333333334,0.0,0.9485294117647058
0.9333333333333333,304,0.9485294117647058,0.0,0.043333333333333335,0.023333333333333334,0.0,0.9485294117647058
0.95,305,0.9546568627450979,0.0,0.016666666666666666,0.03333333333333333,0.0,0.9546568627450979
0.9666666666666667,306,0.9485294117647058,0.0,0.01,0.023333333333333334,0.0,0.9485294117647058
0.94,307,0.9485294117647058,0.0,0.043333333333333335,0.016666666666666666,0.0,0.9485294117647058
0.9466666666666667,308,0.9375,0.0,0.023333333333333334,0.03,0.0,0.9375
0.91,309,0.9362745098039217,0.0,0.05,0.04,0.0,0.9362745098039217
0.9233333333333333,310,0.943627450980392,0.0,0.04666666666666667,0.03,0.0,0.943627450980392
0.9333333333333333,311,0.9509803921568628,0.0,0.03333333333333333,0.03333333333333333,0.0,0.9509803921568628
0.9466666666666667,312,0.9522058823529411,0.0,0.02666666666666667,0.02666666666666667,0.0,0.9522058823529411
0.9733333333333334,313,0.9497549019607845,0.0,0.016666666666666666,0.01,0.0,0.9497549019607845
0.9533333333333334,314,0.9497549019607843,0.0,0.04,0.006666666666666667,0.0,0.9497549019607843
0.9633333333333334,315,0.9669117647058824,0.0,0.01,0.02666666666666667,0.0,0.9669117647058824
0.9766666666666667,316,0.9620098039215687,0.0,0.0033333333333333335,0.02,0.0,0.9620098039215687
0.96,317,0.9583333333333334,0.0,0.02,0.02,0.0,0.9583333333333334
0.9633333333333334,318,0.9607843137254901,0.0,0.023333333333333334,0.013333333333333334,0.0,0.9607843137254901
0.98,319,0.9607843137254901,0.0,0.006666666666666667,0.013333333333333334,0.0,0.9607843137254901
0.9833333333333333,320,0.9632352941176471,0.0,0.0033333333333333335,0.013333333333333334,0.0,0.9632352941176471
0.9733333333333334,321,0.9669117647058824,0.0,0.006666666666666667,0.02,0.0,0.9669117647058824
0.99,322,0.9693627450980391,0.0,0.0,0.01,0.0,0.9693627450980391
0.97,323,0.9656862745098038,0.0,0.0033333333333333335,0.02666666666666667,0.0,0.9656862745098038
0.9766666666666667,324,0.9803921568627452,0.0,0.0033333333333333335,0.02,0.0,0.9803921568627452
0.9866666666666667,325,0.9681372549019609,0.0,0.006666666666666667,0.006666666666666667,0.0,0.9681372549019609
0.9633333333333334,326,0.9583333333333331,0.0,0.013333333333333334,0.023333333333333334,0.0,0.9583333333333331
0.9866666666666667,327,0.9607843137254903,0.0,0.0033333333333333335,0.01,0.0,0.9607843137254903
0.9466666666666667,328,0.9583333333333331,0.0,0.03666666666666667,0.016666666666666666,0.0,0.9583333333333331
0.9866666666666667,329,0.9644607843137256,0.0,0.0033333333333333335,0.01,0.0,0.9644607843137256
0.9666666666666667,330,0.9632352941176471,0.0,0.01,0.023333333333333334,0.0,0.9632352941176471
0.98,331,0.9681372549019607,0.0,0.013333333333333334,0.006666666666666667,0.0,0.9681372549019607
0.96,332,0.9632352941176471,0.0,0.01,0.03,0.0,0.9632352941176471
0.9066666666666666,333,0.9375,0.0,0.043333333333333335,0.05,0.0,0.9375
0.98,334,0.9595588235294118,0.0,0.01,0.01,0.0,0.9595588235294118
0.88,335,0.9117647058823529,0.0,0.06,0.06,0.0,0.9117647058823529
0.93,336,0.9436274509803922,0.0,0.03666666666666667,0.03333333333333333,0.0,0.9436274509803922
0.93,337,0.9497549019607843,0.0,0.04,0.03,0.0,0.9497549019607843
0.9133333333333333,338,0.9424019607843137,0.0,0.056666666666666664,0.03,0.0,0.9424019607843137
0.9666666666666667,339,0.9803921568627452,0.0,0.013333333333333334,0.02,0.0,0.9803921568627452
0.9733333333333334,340,0.9718137254901962,0.0,0.01,0.016666666666666666,0.0,0.9718137254901962
0.98,341,0.9779411764705882,0.0,0.0033333333333333335,0.016666666666666666,0.0,0.9779411764705882
0.9733333333333334,342,0.9779411764705882,0.0,0.01,0.016666666666666666,0.0,0.9779411764705882
0.96,343,0.9803921568627452,0.0,0.016666666666666666,0.023333333333333334,0.0,0.9803921568627452
0.9933333333333333,344,0.9865196078431374,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.9865196078431374
0.9833333333333333,345,0.9840686274509804,0.0,0.0,0.016666666666666666,0.0,0.9840686274509804
0.9966666666666667,346,0.9791666666666666,0.0,0.0,0.0033333333333333335,0.0,0.9791666666666666
0.9933333333333333,347,0.9803921568627452,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.9803921568627452
0.9766666666666667,348,0.9816176470588235,0.0,0.0033333333333333335,0.02,0.0,0.9816176470588235
1.0,349,0.9816176470588235,0.0,0.0,0.0,0.0,0.9816176470588235
0.9833333333333333,350,0.9779411764705882,0.0,0.01,0.006666666666666667,0.0,0.9779411764705882
0.9833333333333333,351,0.9816176470588235,0.0,0.0033333333333333335,0.013333333333333334,0.0,0.9816176470588235
0.9866666666666667,352,0.9669117647058824,0.0,0.0033333333333333335,0.01,0.0,0.9669117647058824
0.99,353,0.9693627450980393,0.0,0.0,0.01,0.0,0.9693627450980393
0.9933333333333333,354,0.9767156862745099,0.0,0.0,0.006666666666666667,0.0,0.9767156862745099
0.9933333333333333,355,0.9803921568627452,0.0,0.006666666666666667,0.0,0.0,0.9803921568627452
0.9866666666666667,356,0.9803921568627452,0.0,0.006666666666666667,0.006666666666666667,0.0,0.9803921568627452
0.99,357,0.9742647058823529,0.0,0.0033333333333333335,0.006666666666666667,0.0,0.9742647058823529
0.9933333333333333,358,0.9828431372549019,0.0,0.0,0.006666666666666667,0.0,0.9828431372549019
0.99,359,0.965686274509804,0.0,0.0033333333333333335,0.006666666666666667,0.0,0.965686274509804
1.0,360,0.9754901960784315,0.0,0.0,0.0,0.0,0.9754901960784315
0.9833333333333333,361,0.9767156862745099,0.0,0.0033333333333333335,0.013333333333333334,0.0,0.9767156862745099
0.9933333333333333,362,0.980392156862745,0.0,0.0,0.006666666666666667,0.0,0.980392156862745
0.9933333333333333,363,0.9840686274509804,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.9840686274509804
0.9966666666666667,364,0.9877450980392157,0.0,0.0,0.0033333333333333335,0.0,0.9877450980392157
1.0,365,0.9852941176470589,0.0,0.0,0.0,0.0,0.9852941176470589
1.0,366,0.9963235294117647,0.0,0.0,0.0,0.0,0.9963235294117647
1.0,367,0.9938725490196078,0.0,0.0,0.0,0.0,0.9938725490196078
1.0,368,0.993872549019608,0.0,0.0,0.0,0.0,0.993872549019608
1.0,369,0.9950980392156862,0.0,0.0,0.0,0.0,0.9950980392156862
0.9966666666666667,370,0.9889705882352942,0.0,0.0033333333333333335,0.0,0.0,0.9889705882352942
0.9966666666666667,371,0.9926470588235294,0.0,0.0033333333333333335,0.0,0.0,0.9926470588235294
0.9733333333333334,372,0.9779411764705882,0.0,0.02666666666666667,0.0,0.0,0.9779411764705882
1.0,373,0.9963235294117647,0.0,0.0,0.0,0.0,0.9963235294117647
1.0,374,0.9987745098039217,0.0,0.0,0.0,0.0,0.9987745098039217
1.0,375,0.9950980392156862,0.0,0.0,0.0,0.0,0.9950980392156862
1.0,376,0.9963235294117647,0.0,0.0,0.0,0.0,0.9963235294117647
1.0,377,0.9963235294117647,0.0,0.0,0.0,0.0,0.9963235294117647
1.0,378,0.9914215686274508,0.0,0.0,0.0,0.0,0.9914215686274508
0.9966666666666667,379,0.9889705882352942,0.0,0.0,0.0033333333333333335,0.0,0.9889705882352942
1.0,380,0.991421568627451,0.0,0.0,0.0,0.0,0.991421568627451
1.0,381,0.9889705882352942,0.0,0.0,0.0,0.0,0.9889705882352942
1.0,382,0.9950980392156863,0.0,0.0,0.0,0.0,0.9950980392156863
0.9966666666666667,383,0.9938725490196078,0.0,0.0033333333333333335,0.0,0.0,0.9938725490196078
0.9966666666666667,384,0.9877450980392157,0.0,0.0033333333333333335,0.0,0.0,0.9877450980392157
0.99,385,0.9877450980392157,0.0,0.01,0.0,0.0,0.9877450980392157
1.0,386,0.9926470588235294,0.0,0.0,0.0,0.0,0.9926470588235294
0.9966666666666667,387,0.993872549019608,0.0,0.0033333333333333335,0.0,0.0,0.993872549019608
1.0,388,0.9914215686274508,0.0,0.0,0.0,0.0,0.9914215686274508
1.0,389,0.9926470588235294,0.0,0.0,0.0,0.0,0.9926470588235294
0.9966666666666667,390,0.9877450980392157,0.0,0.0,0.0033333333333333335,0.0,0.9877450980392157
1.0,391,0.9963235294117647,0.0,0.0,0.0,0.0,0.9963235294117647
1.0,392,0.9950980392156863,0.0,0.0,0.0,0.0,0.9950980392156863
0.9966666666666667,393,0.9889705882352942,0.0,0.0033333333333333335,0.0,0.0,0.9889705882352942
1.0,394,0.9889705882352942,0.0,0.0,0.0,0.0,0.9889705882352942
0.9766666666666667,395,0.9816176470588235,0.0,0.013333333333333334,0.01,0.0,0.9816176470588235
0.9966666666666667,396,0.991421568627451,0.0,0.0033333333333333335,0.0,0.0,0.991421568627451
1.0,397,0.9865196078431372,0.0,0.0,0.0,0.0,0.9865196078431372
0.99,398,0.9828431372549019,0.0,0.0033333333333333335,0.006666666666666667,0.0,0.9828431372549019
1.0,399,0.9914215686274508,0.0,0.0,0.0,0.0,0.9914215686274508
