GenGoal_frac_Good goals,Outer_MeanRewards,GenGoal_frac_High rewards,GenGoal_frac_Other,Outer_iter,GenGoal_frac_Performance Variation,GenGoal_frac_Low rewards,Outer_Success
0.0033333333333333335,0.8529411764705882,0.8666666666666667,0.0,276,0.0,0.13,0.8529411764705882
0.01,0.8541666666666666,0.8866666666666667,0.0,277,0.0,0.10333333333333333,0.8541666666666666
0.0033333333333333335,0.8566176470588235,0.9,0.0,278,0.0,0.09666666666666666,0.8566176470588235
0.006666666666666667,0.8602941176470589,0.8633333333333333,0.0,279,0.0,0.13,0.8602941176470589
0.0033333333333333335,0.8627450980392157,0.8866666666666667,0.0,280,0.0,0.11,0.8627450980392157
0.013333333333333334,0.8578431372549019,0.8366666666666667,0.0,281,0.0,0.15,0.8578431372549019
0.0033333333333333335,0.8529411764705882,0.8233333333333334,0.0,282,0.0,0.17333333333333334,0.8529411764705882
0.0033333333333333335,0.8504901960784313,0.8233333333333334,0.0,283,0.0,0.17333333333333334,0.8504901960784313
0.023333333333333334,0.8517156862745099,0.82,0.0,284,0.0,0.15666666666666668,0.8517156862745099
0.0,0.8529411764705882,0.8566666666666667,0.0,285,0.0,0.14333333333333334,0.8529411764705882
0.0,0.8517156862745099,0.8533333333333334,0.0,286,0.0,0.14666666666666667,0.8517156862745099
0.01,0.8553921568627452,0.8133333333333334,0.0,287,0.0,0.17666666666666667,0.8553921568627452
0.0033333333333333335,0.8529411764705882,0.8666666666666667,0.0,288,0.0,0.13,0.8529411764705882
0.006666666666666667,0.8541666666666667,0.8566666666666667,0.0,289,0.0,0.13666666666666666,0.8541666666666667
0.006666666666666667,0.8553921568627452,0.8666666666666667,0.0,290,0.0,0.12666666666666668,0.8553921568627452
0.013333333333333334,0.8492647058823528,0.8566666666666667,0.0,291,0.0,0.13,0.8492647058823528
0.0,0.8529411764705882,0.8466666666666667,0.0,292,0.0,0.15333333333333332,0.8529411764705882
0.016666666666666666,0.8541666666666666,0.87,0.0,293,0.0,0.11333333333333333,0.8541666666666666
0.0033333333333333335,0.8492647058823529,0.85,0.0,294,0.0,0.14666666666666667,0.8492647058823529
0.006666666666666667,0.8529411764705882,0.8233333333333334,0.0,295,0.0,0.17,0.8529411764705882
0.006666666666666667,0.8492647058823529,0.8166666666666667,0.0,296,0.0,0.17666666666666667,0.8492647058823529
0.006666666666666667,0.8517156862745099,0.8266666666666667,0.0,297,0.0,0.16666666666666666,0.8517156862745099
0.0033333333333333335,0.8517156862745099,0.8466666666666667,0.0,298,0.0,0.15,0.8517156862745099
0.0,0.8529411764705882,0.8733333333333333,0.0,299,0.0,0.12666666666666668,0.8529411764705882
0.01,0.8529411764705882,0.8366666666666667,0.0,300,0.0,0.15333333333333332,0.8529411764705882
0.01,0.8517156862745099,0.86,0.0,301,0.0,0.13,0.8517156862745099
0.0033333333333333335,0.8517156862745099,0.86,0.0,302,0.0,0.13666666666666666,0.8517156862745099
0.006666666666666667,0.8517156862745099,0.8266666666666667,0.0,303,0.0,0.16666666666666666,0.8517156862745099
0.01,0.8504901960784313,0.8566666666666667,0.0,304,0.0,0.13333333333333333,0.8504901960784313
0.01,0.8517156862745099,0.8466666666666667,0.0,305,0.0,0.14333333333333334,0.8517156862745099
0.006666666666666667,0.8492647058823529,0.8766666666666667,0.0,306,0.0,0.11666666666666667,0.8492647058823529
0.0,0.8492647058823529,0.8666666666666667,0.0,307,0.0,0.13333333333333333,0.8492647058823529
0.01,0.8431372549019608,0.85,0.0,308,0.0,0.14,0.8431372549019608
0.006666666666666667,0.8443627450980393,0.8733333333333333,0.0,309,0.0,0.12,0.8443627450980393
0.013333333333333334,0.8480392156862746,0.8466666666666667,0.0,310,0.0,0.14,0.8480392156862746
0.0033333333333333335,0.8357843137254902,0.8733333333333333,0.0,311,0.0,0.12333333333333334,0.8357843137254902
0.01,0.8272058823529411,0.8566666666666667,0.0,312,0.0,0.13333333333333333,0.8272058823529411
0.006666666666666667,0.8333333333333333,0.82,0.0,313,0.0,0.17333333333333334,0.8333333333333333
0.006666666666666667,0.8186274509803921,0.84,0.0,314,0.0,0.15333333333333332,0.8186274509803921
0.016666666666666666,0.8137254901960783,0.83,0.0,315,0.0,0.15333333333333332,0.8137254901960783
0.023333333333333334,0.8014705882352942,0.8066666666666666,0.0,316,0.0,0.17,0.8014705882352942
0.02666666666666667,0.8051470588235294,0.8166666666666667,0.0,317,0.0,0.15666666666666668,0.8051470588235294
0.013333333333333334,0.8161764705882353,0.8633333333333333,0.0,318,0.0,0.12333333333333334,0.8161764705882353
0.016666666666666666,0.8125,0.85,0.0,319,0.0,0.13333333333333333,0.8125
0.006666666666666667,0.8112745098039217,0.8033333333333333,0.0,320,0.0,0.19,0.8112745098039217
0.0033333333333333335,0.8174019607843137,0.87,0.0,321,0.0,0.12666666666666668,0.8174019607843137
0.006666666666666667,0.8235294117647058,0.83,0.0,322,0.0,0.16333333333333333,0.8235294117647058
0.006666666666666667,0.814950980392157,0.8566666666666667,0.0,323,0.0,0.13666666666666666,0.814950980392157
0.006666666666666667,0.8198529411764706,0.8266666666666667,0.0,324,0.0,0.16666666666666666,0.8198529411764706
0.01,0.8272058823529411,0.8366666666666667,0.0,325,0.0,0.15333333333333332,0.8272058823529411
0.013333333333333334,0.8186274509803922,0.8,0.0,326,0.0,0.18666666666666668,0.8186274509803922
0.0033333333333333335,0.8345588235294118,0.8133333333333334,0.0,327,0.0,0.18333333333333332,0.8345588235294118
0.013333333333333334,0.8321078431372548,0.8333333333333334,0.0,328,0.0,0.15333333333333332,0.8321078431372548
0.0033333333333333335,0.8370098039215685,0.82,0.0,329,0.0,0.17666666666666667,0.8370098039215685
0.0,0.8357843137254903,0.8733333333333333,0.0,330,0.0,0.12666666666666668,0.8357843137254903
0.0,0.8284313725490197,0.8433333333333334,0.0,331,0.0,0.15666666666666668,0.8284313725490197
0.01,0.8419117647058824,0.8366666666666667,0.0,332,0.0,0.15333333333333332,0.8419117647058824
0.0033333333333333335,0.8431372549019609,0.8366666666666667,0.0,333,0.0,0.16,0.8431372549019609
0.016666666666666666,0.8333333333333333,0.81,0.0,334,0.0,0.17333333333333334,0.8333333333333333
0.016666666666666666,0.8296568627450979,0.85,0.0,335,0.0,0.13333333333333333,0.8296568627450979
0.0,0.8394607843137256,0.8833333333333333,0.0,336,0.0,0.11666666666666667,0.8394607843137256
0.01,0.8431372549019609,0.85,0.0,337,0.0,0.14,0.8431372549019609
0.01,0.8455882352941176,0.8366666666666667,0.0,338,0.0,0.15333333333333332,0.8455882352941176
0.006666666666666667,0.8443627450980393,0.89,0.0,339,0.0,0.10333333333333333,0.8443627450980393
0.016666666666666666,0.8431372549019608,0.84,0.0,340,0.0,0.14333333333333334,0.8431372549019608
0.0033333333333333335,0.8517156862745099,0.8333333333333334,0.0,341,0.0,0.16333333333333333,0.8517156862745099
0.01,0.8517156862745099,0.8266666666666667,0.0,342,0.0,0.16333333333333333,0.8517156862745099
0.0033333333333333335,0.8492647058823529,0.8266666666666667,0.0,343,0.0,0.17,0.8492647058823529
0.0033333333333333335,0.8480392156862745,0.8533333333333334,0.0,344,0.0,0.14333333333333334,0.8480392156862745
0.013333333333333334,0.8443627450980393,0.7933333333333333,0.0,345,0.0,0.19333333333333333,0.8443627450980393
0.0,0.8443627450980392,0.84,0.0,346,0.0,0.16,0.8443627450980392
0.0,0.8419117647058824,0.86,0.0,347,0.0,0.14,0.8419117647058824
0.013333333333333334,0.8455882352941176,0.8666666666666667,0.0,348,0.0,0.12,0.8455882352941176
0.016666666666666666,0.8443627450980393,0.8166666666666667,0.0,349,0.0,0.16666666666666666,0.8443627450980393
0.0033333333333333335,0.8443627450980393,0.83,0.0,350,0.0,0.16666666666666666,0.8443627450980393
0.006666666666666667,0.8431372549019608,0.8566666666666667,0.0,351,0.0,0.13666666666666666,0.8431372549019608
0.006666666666666667,0.8419117647058824,0.8433333333333334,0.0,352,0.0,0.15,0.8419117647058824
0.006666666666666667,0.8419117647058824,0.8466666666666667,0.0,353,0.0,0.14666666666666667,0.8419117647058824
0.006666666666666667,0.8419117647058824,0.8633333333333333,0.0,354,0.0,0.13,0.8419117647058824
0.013333333333333334,0.8455882352941176,0.85,0.0,355,0.0,0.13666666666666666,0.8455882352941176
0.0033333333333333335,0.8406862745098039,0.8566666666666667,0.0,356,0.0,0.14,0.8406862745098039
0.006666666666666667,0.8443627450980393,0.86,0.0,357,0.0,0.13333333333333333,0.8443627450980393
0.006666666666666667,0.846813725490196,0.85,0.0,358,0.0,0.14333333333333334,0.846813725490196
0.0033333333333333335,0.8492647058823529,0.8233333333333334,0.0,359,0.0,0.17333333333333334,0.8492647058823529
0.0,0.8517156862745099,0.8633333333333333,0.0,360,0.0,0.13666666666666666,0.8517156862745099
0.016666666666666666,0.8529411764705882,0.8666666666666667,0.0,361,0.0,0.11666666666666667,0.8529411764705882
0.01,0.8492647058823529,0.8466666666666667,0.0,362,0.0,0.14333333333333334,0.8492647058823529
0.013333333333333334,0.8480392156862746,0.8466666666666667,0.0,363,0.0,0.14,0.8480392156862746
0.0033333333333333335,0.8529411764705882,0.8866666666666667,0.0,364,0.0,0.11,0.8529411764705882
0.0033333333333333335,0.846813725490196,0.9,0.0,365,0.0,0.09666666666666666,0.846813725490196
0.0033333333333333335,0.8492647058823529,0.8966666666666666,0.0,366,0.0,0.1,0.8492647058823529
0.0,0.8492647058823529,0.8466666666666667,0.0,367,0.0,0.15333333333333332,0.8492647058823529
0.006666666666666667,0.8443627450980393,0.84,0.0,368,0.0,0.15333333333333332,0.8443627450980393
0.013333333333333334,0.8492647058823529,0.8433333333333334,0.0,369,0.0,0.14333333333333334,0.8492647058823529
0.013333333333333334,0.8504901960784315,0.8166666666666667,0.0,370,0.0,0.17,0.8504901960784315
0.0,0.8517156862745099,0.85,0.0,371,0.0,0.15,0.8517156862745099
0.013333333333333334,0.8504901960784313,0.85,0.0,372,0.0,0.13666666666666666,0.8504901960784313
0.0,0.8517156862745098,0.8633333333333333,0.0,373,0.0,0.13666666666666666,0.8517156862745098
0.0,0.8529411764705882,0.8833333333333333,0.0,374,0.0,0.11666666666666667,0.8529411764705882
0.016666666666666666,0.8504901960784315,0.85,0.0,375,0.0,0.13333333333333333,0.8504901960784315
0.01,0.8541666666666666,0.8833333333333333,0.0,376,0.0,0.10666666666666667,0.8541666666666666
0.0033333333333333335,0.8578431372549019,0.8566666666666667,0.0,377,0.0,0.14,0.8578431372549019
0.0,0.8602941176470589,0.88,0.0,378,0.0,0.12,0.8602941176470589
0.0,0.857843137254902,0.8633333333333333,0.0,379,0.0,0.13666666666666666,0.857843137254902
0.0033333333333333335,0.8602941176470589,0.79,0.0,380,0.0,0.20666666666666667,0.8602941176470589
0.0033333333333333335,0.8639705882352942,0.84,0.0,381,0.0,0.15666666666666668,0.8639705882352942
0.01,0.8627450980392156,0.8533333333333334,0.0,382,0.0,0.13666666666666666,0.8627450980392156
0.0033333333333333335,0.8651960784313725,0.8366666666666667,0.0,383,0.0,0.16,0.8651960784313725
0.0,0.8627450980392157,0.88,0.0,384,0.0,0.12,0.8627450980392157
0.006666666666666667,0.8553921568627451,0.88,0.0,385,0.0,0.11333333333333333,0.8553921568627451
0.016666666666666666,0.857843137254902,0.8733333333333333,0.0,386,0.0,0.11,0.857843137254902
0.01,0.8639705882352942,0.8233333333333334,0.0,387,0.0,0.16666666666666666,0.8639705882352942
0.0,0.8651960784313725,0.89,0.0,388,0.0,0.11,0.8651960784313725
0.01,0.8615196078431372,0.8566666666666667,0.0,389,0.0,0.13333333333333333,0.8615196078431372
0.006666666666666667,0.8639705882352942,0.87,0.0,390,0.0,0.12333333333333334,0.8639705882352942
0.0033333333333333335,0.8578431372549019,0.8466666666666667,0.0,391,0.0,0.15,0.8578431372549019
0.013333333333333334,0.8615196078431372,0.86,0.0,392,0.0,0.12666666666666668,0.8615196078431372
0.01,0.8627450980392157,0.8633333333333333,0.0,393,0.0,0.12666666666666668,0.8627450980392157
0.006666666666666667,0.8639705882352942,0.8566666666666667,0.0,394,0.0,0.13666666666666666,0.8639705882352942
0.0,0.8578431372549019,0.85,0.0,395,0.0,0.15,0.8578431372549019
0.006666666666666667,0.8541666666666666,0.86,0.0,396,0.0,0.13333333333333333,0.8541666666666666
0.0,0.8541666666666666,0.8366666666666667,0.0,397,0.0,0.16333333333333333,0.8541666666666666
0.0,0.8529411764705882,0.87,0.0,398,0.0,0.13,0.8529411764705882
0.006666666666666667,0.8553921568627451,0.8666666666666667,0.0,399,0.0,0.12666666666666668,0.8553921568627451
