GenGoal_frac_Low rewards,Outer_Success,OnStarts_MeanPathDistance,GenGoal_frac_Other,Outer_MeanRewards,OnStarts_AvgFinalGoalDistance,GenGoal_frac_High rewards,OnStarts_AvgTotalRewardInner,GenGoal_frac_Performance Variation,OnStarts_AvgTotalRewardDist,OnStarts_SuccessRate,Outer_iter,OnStarts_AvgInitGoalDistance,GenGoal_frac_Good goals,OnStarts_FeasibilityRate,OnStarts_MinFinalGoalDistance
0.0,0.363970588235,0.480279828528,0.0,0.363970588235,0.272134394422,1.0,0.0,0.0,0.0,1.0,338,0.603101627803,0.0,1.0,0.104564556398
0.0,0.370098039216,0.4649110563,0.0,0.370098039216,0.274741619871,1.0,0.0,0.0,0.0,1.0,339,0.577208064606,0.0,1.0,0.02478530309
0.0,0.354166666667,0.467550278946,0.0,0.354166666667,0.274144719366,1.0,0.0,0.0,0.0,1.0,340,0.581695059208,0.0,1.0,0.0911305158625
0.0,0.354166666667,0.471230811389,0.0,0.354166666667,0.273582057102,1.0,0.0,0.0,0.0,1.0,341,0.587998291732,0.0,1.0,0.0347656025652
0.0,0.354166666667,0.472051043223,0.0,0.354166666667,0.27583203957,1.0,0.0,0.0,0.0,1.0,342,0.587330722519,0.0,1.0,0.0427541007708
0.0,0.351715686275,0.468420580435,0.0,0.351715686275,0.272512397254,1.0,0.0,0.0,0.0,1.0,343,0.583189945846,0.0,1.0,0.0481964885719
0.0,0.349264705882,0.469359737945,0.0,0.349264705882,0.272414160201,1.0,0.0,0.0,0.0,1.0,344,0.584854590709,0.0,1.0,0.0202021969433
0.0,0.333333333333,0.477344000462,0.0,0.333333333333,0.276456617575,1.0,0.0,0.0,0.0,1.0,345,0.595774759098,0.0,1.0,0.103891429011
0.0,0.323529411765,0.490115712781,0.0,0.323529411765,0.273189045667,1.0,0.0,0.0,0.0,1.0,346,0.617101331259,0.0,1.0,0.0355221438872
0.0,0.325980392157,0.467123319095,0.0,0.325980392157,0.272357301096,1.0,0.0,0.0,0.0,1.0,347,0.581963306928,0.0,1.0,0.0196125940201
0.0,0.313725490196,0.461402858642,0.0,0.313725490196,0.273345760221,1.0,0.0,0.0,0.0,1.0,348,0.57228417874,0.0,1.0,0.0224211497253
0.0,0.305147058824,0.46935441444,0.0,0.305147058824,0.26793498474,1.0,0.0,0.0,0.0,1.0,349,0.587605837102,0.0,1.0,0.0223129377324
0.0,0.325980392157,0.479543020114,0.0,0.325980392157,0.27023962467,1.0,0.0,0.0,0.0,1.0,350,0.602438899452,0.0,1.0,0.0276088592744
0.0,0.344362745098,0.489728705753,0.0,0.344362745098,0.272633258317,1.0,0.0,0.0,0.0,1.0,351,0.617103233996,0.0,1.0,0.0625377604321
0.0,0.363970588235,0.495769796063,0.0,0.363970588235,0.27138008363,1.0,0.0,0.0,0.0,1.0,352,0.626792956983,0.0,1.0,0.0394100547866
0.0,0.354166666667,0.529658808031,0.0,0.354166666667,0.278742630138,1.0,0.0,0.0,0.0,1.0,353,0.67650680555,0.0,1.0,0.068065138551
0.0,0.34681372549,0.520805330469,0.0,0.34681372549,0.278306285356,1.0,0.0,0.0,0.0,1.0,354,0.661933244463,0.0,1.0,0.101755859373
0.0,0.349264705882,0.517993586268,0.0,0.349264705882,0.274397389673,1.0,0.0,0.0,0.0,1.0,355,0.659362642961,0.0,1.0,0.0565140929643
0.0,0.303921568627,0.501675269305,0.0,0.303921568627,0.269813659539,1.0,0.0,0.0,0.0,1.0,356,0.63540937381,0.0,1.0,0.0714249695519
0.0,0.267156862745,0.52170657761,0.0,0.267156862745,0.270703154545,1.0,0.0,0.0,0.0,1.0,357,0.66679678643,0.0,1.0,0.0232071253532
0.0,0.246323529412,0.490453392589,0.0,0.246323529412,0.267874488871,1.0,0.0,0.0,0.0,1.0,358,0.619181290074,0.0,1.0,0.0140783784793
0.0,0.247549019608,0.47492461931,0.0,0.247549019608,0.26888236138,1.0,0.0,0.0,0.0,1.0,359,0.593900564541,0.0,1.0,0.0223007242215
0.0,0.257352941176,0.493736585069,0.0,0.257352941176,0.270331038525,1.0,0.0,0.0,0.0,1.0,360,0.62303259092,0.0,1.0,0.0424367266958
0.0,0.272058823529,0.480393642004,0.0,0.272058823529,0.274136872633,1.0,0.0,0.0,0.0,1.0,361,0.601153195282,0.0,1.0,0.0887219072495
0.0,0.270833333333,0.492944982131,0.0,0.270833333333,0.275485949938,1.0,0.0,0.0,0.0,1.0,362,0.619026430044,0.0,1.0,0.080601581927
0.0,0.257352941176,0.490004580769,0.0,0.257352941176,0.269622367477,1.0,0.0,0.0,0.0,1.0,363,0.618646909871,0.0,1.0,0.0728203593173
0.0,0.253676470588,0.527329586213,0.0,0.253676470588,0.276075479766,1.0,0.0,0.0,0.0,1.0,364,0.672321827604,0.0,1.0,0.115064425986
0.0,0.281862745098,0.522412220807,0.0,0.281862745098,0.276005201356,1.0,0.0,0.0,0.0,1.0,365,0.665179970732,0.0,1.0,0.0339674441226
0.0,0.280637254902,0.527619589148,0.0,0.280637254902,0.276927007671,1.0,0.0,0.0,0.0,1.0,366,0.673741260352,0.0,1.0,0.0347149324596
0.0,0.276960784314,0.528684580561,0.0,0.276960784314,0.277116050682,1.0,0.0,0.0,0.0,1.0,367,0.675604849293,0.0,1.0,0.111544649152
0.0,0.264705882353,0.524970720075,0.0,0.264705882353,0.278128800844,1.0,0.0,0.0,0.0,1.0,368,0.668296666083,0.0,1.0,0.0735284409479
0.0,0.247549019608,0.520524333064,0.0,0.247549019608,0.273592648771,1.0,0.0,0.0,0.0,1.0,369,0.664894616701,0.0,1.0,0.055848614595
0.0,0.25612745098,0.514043994604,0.0,0.25612745098,0.271375451658,1.0,0.0,0.0,0.0,1.0,370,0.655216673176,0.0,1.0,0.0407744121742
0.0,0.253676470588,0.503373552192,0.0,0.253676470588,0.265362471413,1.0,0.0,0.0,0.0,1.0,371,0.641525460201,0.0,1.0,0.0409508970054
0.0,0.252450980392,0.530100841657,0.0,0.252450980392,0.272343122894,1.0,0.0,0.0,0.0,1.0,372,0.679417564145,0.0,1.0,0.0443374580418
0.0,0.257352941176,0.527715548922,0.0,0.257352941176,0.27108821115,1.0,0.0,0.0,0.0,1.0,373,0.677205246519,0.0,1.0,0.0419328694271
0.0,0.248774509804,0.537942094687,0.0,0.248774509804,0.27493444993,1.0,0.0,0.0,0.0,1.0,374,0.691703906231,0.0,1.0,0.0394285192545
0.0,0.283088235294,0.50835940715,0.0,0.283088235294,0.276222237992,1.0,0.0,0.0,0.0,1.0,375,0.643838337776,0.0,1.0,0.0445946575883
0.0,0.294117647059,0.504054890054,0.0,0.294117647059,0.264987774757,1.0,0.0,0.0,0.0,1.0,376,0.642873471899,0.0,1.0,0.0105501870973
0.0,0.290441176471,0.497898750845,0.0,0.290441176471,0.264658940007,1.0,0.0,0.0,0.0,1.0,377,0.632392972681,0.0,1.0,0.0105501870973
0.0,0.308823529412,0.485865807794,0.0,0.308823529412,0.26897860801,1.0,0.0,0.0,0.0,1.0,378,0.612614869302,0.0,1.0,0.0233260246155
0.0,0.302696078431,0.486451105726,0.0,0.302696078431,0.272265323254,1.0,0.0,0.0,0.0,1.0,379,0.611799802099,0.0,1.0,0.04979964171
0.0,0.299019607843,0.485124381207,0.0,0.299019607843,0.276029565423,1.0,0.0,0.0,0.0,1.0,380,0.607766781653,0.0,1.0,0.117374547669
0.0,0.314950980392,0.491432010311,0.0,0.314950980392,0.267709795231,1.0,0.0,0.0,0.0,1.0,381,0.622590867222,0.0,1.0,0.0647571195268
0.0,0.308823529412,0.491585796739,0.0,0.308823529412,0.268588918511,1.0,0.0,0.0,0.0,1.0,382,0.622401031765,0.0,1.0,0.0246864988469
0.0,0.314950980392,0.495045492912,0.0,0.314950980392,0.270961370699,1.0,0.0,0.0,0.0,1.0,383,0.626837933838,0.0,1.0,0.0440468965066
0.0,0.334558823529,0.504265294086,0.0,0.334558823529,0.275089051295,1.0,0.0,0.0,0.0,1.0,384,0.638166848011,0.0,1.0,0.0164538875913
0.0,0.307598039216,0.491675754478,0.0,0.307598039216,0.273527332164,1.0,0.0,0.0,0.0,1.0,385,0.618590469898,0.0,1.0,0.019092770351
0.0,0.296568627451,0.486735702162,0.0,0.296568627451,0.274605960646,1.0,0.0,0.0,0.0,1.0,386,0.610232702797,0.0,1.0,0.0181523178218
0.0,0.301470588235,0.500975777846,0.0,0.301470588235,0.276228072199,1.0,0.0,0.0,0.0,1.0,387,0.631814970574,0.0,1.0,0.0595651128402
0.0,0.292892156863,0.500156591497,0.0,0.292892156863,0.277019283673,1.0,0.0,0.0,0.0,1.0,388,0.630654558211,0.0,1.0,0.095846247625
0.0,0.289215686275,0.518863775306,0.0,0.289215686275,0.276879030537,1.0,0.0,0.0,0.0,1.0,389,0.659931961702,0.0,1.0,0.0983776351376
0.0,0.287990196078,0.505708317023,0.0,0.287990196078,0.272787902442,1.0,0.0,0.0,0.0,1.0,390,0.641694272221,0.0,1.0,0.0690171056026
0.0,0.307598039216,0.504521606793,0.0,0.307598039216,0.277374355834,1.0,0.0,0.0,0.0,1.0,391,0.637970059694,0.0,1.0,0.0876370878802
0.0,0.30637254902,0.497133375827,0.0,0.30637254902,0.277724783949,1.0,0.0,0.0,0.0,1.0,392,0.625825997652,0.0,1.0,0.124995212987
0.0,0.310049019608,0.497307389155,0.0,0.310049019608,0.277350085546,1.0,0.0,0.0,0.0,1.0,393,0.626123823054,0.0,1.0,0.12659483606
0.0,0.296568627451,0.503580010439,0.0,0.296568627451,0.278103454976,1.0,0.0,0.0,0.0,1.0,394,0.635084565317,0.0,1.0,0.0824429476431
0.0,0.308823529412,0.48680179321,0.0,0.308823529412,0.275539164552,1.0,0.0,0.0,0.0,1.0,395,0.610269099679,0.0,1.0,0.0807323092801
0.0,0.274509803922,0.46495090956,0.0,0.274509803922,0.265301822091,1.0,0.0,0.0,0.0,1.0,396,0.580795433544,0.0,1.0,0.0286186261154
0.0,0.265931372549,0.460438862751,0.0,0.265931372549,0.263470440811,1.0,0.0,0.0,0.0,1.0,397,0.574447321782,0.0,1.0,0.0524982627508
0.0,0.253676470588,0.470358057286,0.0,0.253676470588,0.264351280188,1.0,0.0,0.0,0.0,1.0,398,0.589226953188,0.0,1.0,0.0394504565903
0.0,0.267156862745,0.490484916047,0.0,0.267156862745,0.267534512484,1.0,0.0,0.0,0.0,1.0,399,0.619774742029,0.0,1.0,0.0323101817291
