Outer_iter,Outer_MeanRewards,Outer_Success,GenGoal_frac_Other,GenGoal_frac_Low rewards,GenGoal_frac_Good goals,GenGoal_frac_High rewards,GenGoal_frac_Performance Variation
274,-1130.656891810784,0.4473039215686274,0.0,0.53,0.04666666666666667,0.42333333333333334,0.0
275,-1111.1109939237622,0.45343137254901966,0.0,0.5266666666666666,0.013333333333333334,0.46,0.0
276,-1118.2392345929827,0.45955882352941174,0.0,0.6,0.0033333333333333335,0.39666666666666667,0.0
277,-1110.4223269477304,0.44975490196078427,0.0,0.52,0.006666666666666667,0.47333333333333333,0.0
278,-1113.0929625200351,0.4473039215686274,0.0,0.56,0.013333333333333334,0.4266666666666667,0.0
279,-1112.352904368901,0.4473039215686274,0.0,0.55,0.016666666666666666,0.43333333333333335,0.0
280,-1135.471482731654,0.4485294117647059,0.0,0.5233333333333333,0.0,0.4766666666666667,0.0
281,-1126.664586781011,0.44485294117647056,0.0,0.5866666666666667,0.013333333333333334,0.4,0.0
282,-1118.7120737411906,0.4387254901960785,0.0,0.55,0.03,0.42,0.0
283,-1126.430739437383,0.43259803921568624,0.0,0.5233333333333333,0.02,0.45666666666666667,0.0
284,-1121.29975180136,0.4264705882352941,0.0,0.56,0.013333333333333334,0.4266666666666667,0.0
285,-1109.2920712009413,0.42524509803921573,0.0,0.5666666666666667,0.023333333333333334,0.41,0.0
286,-1142.1161355778247,0.41544117647058826,0.0,0.6133333333333333,0.013333333333333334,0.37333333333333335,0.0
287,-1162.114731023041,0.40931372549019607,0.0,0.55,0.03333333333333333,0.4166666666666667,0.0
288,-1187.9382811955472,0.36764705882352944,0.0,0.5433333333333333,0.056666666666666664,0.4,0.0
289,-1172.977936627607,0.3909313725490196,0.0,0.5833333333333334,0.02,0.39666666666666667,0.0
290,-1149.484502119247,0.3921568627450981,0.0,0.63,0.016666666666666666,0.35333333333333333,0.0
291,-1152.304370888703,0.4019607843137255,0.0,0.6166666666666667,0.03666666666666667,0.3466666666666667,0.0
292,-1139.9937413793468,0.40686274509803916,0.0,0.5566666666666666,0.023333333333333334,0.42,0.0
293,-1140.8263269286415,0.40931372549019607,0.0,0.5766666666666667,0.016666666666666666,0.4066666666666667,0.0
294,-1144.583061436062,0.4019607843137255,0.0,0.56,0.02666666666666667,0.41333333333333333,0.0
295,-1135.4501859586796,0.4056372549019608,0.0,0.62,0.023333333333333334,0.3566666666666667,0.0
296,-1130.960717083222,0.4276960784313726,0.0,0.5,0.006666666666666667,0.49333333333333335,0.0
297,-1121.9508618456714,0.4117647058823529,0.0,0.5433333333333333,0.013333333333333334,0.44333333333333336,0.0
298,-1123.3315269301504,0.4068627450980392,0.0,0.6066666666666667,0.023333333333333334,0.37,0.0
299,-1134.07691300656,0.42892156862745096,0.0,0.5666666666666667,0.013333333333333334,0.42,0.0
300,-1131.5154634637183,0.43995098039215685,0.0,0.5133333333333333,0.013333333333333334,0.47333333333333333,0.0
301,-1120.2174099985052,0.4313725490196078,0.0,0.5866666666666667,0.03,0.38333333333333336,0.0
302,-1112.6527380075636,0.41299019607843135,0.0,0.59,0.02,0.39,0.0
303,-1111.9152449141186,0.41299019607843135,0.0,0.5433333333333333,0.016666666666666666,0.44,0.0
304,-1097.5192717895718,0.4375,0.0,0.5666666666666667,0.01,0.42333333333333334,0.0
305,-1100.986158053162,0.4252450980392157,0.0,0.53,0.013333333333333334,0.45666666666666667,0.0
306,-1127.4610544545812,0.43749999999999994,0.0,0.55,0.03333333333333333,0.4166666666666667,0.0
307,-1132.9805745916744,0.4473039215686274,0.0,0.5566666666666666,0.02666666666666667,0.4166666666666667,0.0
308,-1123.5328091190763,0.471813725490196,0.0,0.6033333333333334,0.016666666666666666,0.38,0.0
309,-1121.2708617800943,0.4620098039215686,0.0,0.54,0.01,0.45,0.0
310,-1140.7927898619407,0.46813725490196084,0.0,0.5033333333333333,0.016666666666666666,0.48,0.0
311,-1129.4045980241387,0.4632352941176471,0.0,0.5166666666666667,0.013333333333333334,0.47,0.0
312,-1135.4029656526825,0.47058823529411764,0.0,0.5633333333333334,0.013333333333333334,0.42333333333333334,0.0
313,-1136.4402324764433,0.4558823529411764,0.0,0.56,0.02666666666666667,0.41333333333333333,0.0
314,-1130.6142413485504,0.46446078431372545,0.0,0.5566666666666666,0.013333333333333334,0.43,0.0
315,-1137.4278801528271,0.45955882352941174,0.0,0.56,0.013333333333333334,0.4266666666666667,0.0
316,-1140.0922398698149,0.46078431372549017,0.0,0.51,0.01,0.48,0.0
317,-1147.6328700778267,0.471813725490196,0.0,0.5166666666666667,0.01,0.47333333333333333,0.0
318,-1137.454165204726,0.4742647058823529,0.0,0.5166666666666667,0.023333333333333334,0.46,0.0
319,-1155.9668090677133,0.4767156862745098,0.0,0.4766666666666667,0.01,0.5133333333333333,0.0
320,-1162.3843275440906,0.4681372549019608,0.0,0.52,0.0,0.48,0.0
321,-1156.4233121758239,0.4901960784313725,0.0,0.5333333333333333,0.01,0.45666666666666667,0.0
322,-1171.1185407331054,0.4865196078431372,0.0,0.48,0.006666666666666667,0.5133333333333333,0.0
323,-1152.9898014041316,0.48406862745098034,0.0,0.51,0.013333333333333334,0.4766666666666667,0.0
324,-1141.474023430678,0.4791666666666666,0.0,0.5233333333333333,0.013333333333333334,0.4633333333333333,0.0
325,-1176.0436043380512,0.48406862745098034,0.0,0.52,0.016666666666666666,0.4633333333333333,0.0
326,-1166.5437851166964,0.4742647058823529,0.0,0.5133333333333333,0.016666666666666666,0.47,0.0
327,-1143.484959656377,0.5,0.0,0.4866666666666667,0.016666666666666666,0.49666666666666665,0.0
328,-1146.8599000962358,0.4901960784313725,0.0,0.5066666666666667,0.013333333333333334,0.48,0.0
329,-1128.1577578570043,0.4865196078431372,0.0,0.51,0.013333333333333334,0.4766666666666667,0.0
330,-1116.3836801806847,0.49264705882352944,0.0,0.4766666666666667,0.02666666666666667,0.49666666666666665,0.0
331,-1114.733951425082,0.49387254901960786,0.0,0.49666666666666665,0.01,0.49333333333333335,0.0
332,-1126.902954753809,0.4963235294117647,0.0,0.47,0.01,0.52,0.0
333,-1156.2662180607451,0.48161764705882354,0.0,0.5233333333333333,0.013333333333333334,0.4633333333333333,0.0
334,-1142.8425188915037,0.48039215686274506,0.0,0.49666666666666665,0.01,0.49333333333333335,0.0
335,-1144.727929550345,0.4865196078431372,0.0,0.5166666666666667,0.0,0.48333333333333334,0.0
336,-1154.6290807371254,0.4681372549019608,0.0,0.53,0.013333333333333334,0.45666666666666667,0.0
337,-1162.6204509990034,0.46200980392156865,0.0,0.5966666666666667,0.0033333333333333335,0.4,0.0
338,-1182.3522114657114,0.45955882352941174,0.0,0.5733333333333334,0.013333333333333334,0.41333333333333333,0.0
339,-1155.8878747308293,0.45588235294117646,0.0,0.5266666666666666,0.02666666666666667,0.44666666666666666,0.0
340,-1138.0946878223053,0.46200980392156865,0.0,0.52,0.006666666666666667,0.47333333333333333,0.0
341,-1148.3793606729866,0.4632352941176471,0.0,0.5933333333333334,0.01,0.39666666666666667,0.0
342,-1153.5108238245484,0.49142156862745096,0.0,0.4766666666666667,0.01,0.5133333333333333,0.0
343,-1159.3852829604648,0.4828431372549019,0.0,0.46,0.01,0.53,0.0
344,-1148.9686076814435,0.49142156862745096,0.0,0.48,0.016666666666666666,0.5033333333333333,0.0
345,-1128.7646577431751,0.4852941176470588,0.0,0.5133333333333333,0.03,0.45666666666666667,0.0
346,-1177.224102022205,0.4485294117647059,0.0,0.55,0.03666666666666667,0.41333333333333333,0.0
347,-1123.0565079491753,0.46568627450980393,0.0,0.48333333333333334,0.023333333333333334,0.49333333333333335,0.0
348,-1153.0333085388424,0.47794117647058826,0.0,0.54,0.02,0.44,0.0
349,-1153.0357151420278,0.4791666666666667,0.0,0.5166666666666667,0.013333333333333334,0.47,0.0
350,-1168.587314360997,0.4754901960784313,0.0,0.54,0.016666666666666666,0.44333333333333336,0.0
351,-1145.8863466275077,0.5,0.0,0.4766666666666667,0.03,0.49333333333333335,0.0
352,-1155.4255425787783,0.49142156862745107,0.0,0.5366666666666666,0.043333333333333335,0.42,0.0
353,-1129.7434582794167,0.5098039215686274,0.0,0.49,0.016666666666666666,0.49333333333333335,0.0
354,-1120.3469916502281,0.5196078431372548,0.0,0.5033333333333333,0.04,0.45666666666666667,0.0
355,-1144.5682389141734,0.4963235294117647,0.0,0.48,0.06333333333333334,0.45666666666666667,0.0
356,-1188.7481263084755,0.5061274509803921,0.0,0.54,0.03,0.43,0.0
357,-1163.8135585652815,0.5208333333333333,0.0,0.4766666666666667,0.006666666666666667,0.5166666666666667,0.0
358,-1185.347542860278,0.5110294117647058,0.0,0.5033333333333333,0.013333333333333334,0.48333333333333334,0.0
359,-1122.291540626665,0.5245098039215685,0.0,0.47,0.016666666666666666,0.5133333333333333,0.0
360,-1096.612283393103,0.5281862745098039,0.0,0.44333333333333336,0.04,0.5166666666666667,0.0
361,-1120.5308121255084,0.5,0.0,0.47333333333333333,0.06333333333333334,0.4633333333333333,0.0
362,-1078.9789954355554,0.5208333333333334,0.0,0.4266666666666667,0.09333333333333334,0.48,0.0
363,-1067.3749725161392,0.5159313725490196,0.0,0.47333333333333333,0.06666666666666667,0.46,0.0
364,-1074.7893702603997,0.5134803921568628,0.0,0.43666666666666665,0.05,0.5133333333333333,0.0
365,-1085.185224230872,0.46691176470588236,0.0,0.4533333333333333,0.08666666666666667,0.46,0.0
366,-1089.2178774190174,0.5098039215686275,0.0,0.47,0.09,0.44,0.0
367,-1090.0129740004631,0.5281862745098039,0.0,0.44666666666666666,0.013333333333333334,0.54,0.0
368,-1153.101621575569,0.5049019607843137,0.0,0.4533333333333333,0.03,0.5166666666666667,0.0
369,-1110.5802879320152,0.5245098039215687,0.0,0.4266666666666667,0.01,0.5633333333333334,0.0
370,-1077.774477559265,0.5367647058823529,0.0,0.48333333333333334,0.02,0.49666666666666665,0.0
371,-1095.1147396197443,0.534313725490196,0.0,0.45666666666666667,0.023333333333333334,0.52,0.0
372,-1108.682353382378,0.5269607843137254,0.0,0.43666666666666665,0.03333333333333333,0.53,0.0
373,-1099.791012256149,0.5012254901960783,0.0,0.5033333333333333,0.04,0.45666666666666667,0.0
374,-1095.8115012650605,0.44975490196078427,0.0,0.46,0.13666666666666666,0.4033333333333333,0.0
375,-1117.7887145072602,0.4681372549019608,0.0,0.48333333333333334,0.043333333333333335,0.47333333333333333,0.0
376,-1111.2409471247593,0.46813725490196073,0.0,0.48333333333333334,0.05333333333333334,0.4633333333333333,0.0
377,-1106.0255381366132,0.4877450980392157,0.0,0.47333333333333333,0.05,0.4766666666666667,0.0
378,-1100.8738928403336,0.5134803921568627,0.0,0.48,0.02666666666666667,0.49333333333333335,0.0
379,-1073.9923814277688,0.5147058823529411,0.0,0.47,0.03666666666666667,0.49333333333333335,0.0
380,-1069.6839613705226,0.5196078431372548,0.0,0.4666666666666667,0.02666666666666667,0.5066666666666667,0.0
381,-1087.7779895573121,0.508578431372549,0.0,0.44333333333333336,0.016666666666666666,0.54,0.0
382,-1078.5813773783443,0.517156862745098,0.0,0.5166666666666667,0.03,0.4533333333333333,0.0
383,-1077.2509733267464,0.517156862745098,0.0,0.45666666666666667,0.02,0.5233333333333333,0.0
384,-1080.6136746586049,0.5208333333333333,0.0,0.49666666666666665,0.013333333333333334,0.49,0.0
385,-1087.822694307177,0.5257352941176471,0.0,0.4666666666666667,0.013333333333333334,0.52,0.0
386,-1105.6886557065677,0.5208333333333333,0.0,0.43666666666666665,0.03,0.5333333333333333,0.0
387,-1087.9873528022424,0.5110294117647058,0.0,0.49333333333333335,0.016666666666666666,0.49,0.0
388,-1102.219339097054,0.5061274509803921,0.0,0.5066666666666667,0.04,0.4533333333333333,0.0
389,-1104.079424652084,0.5061274509803921,0.0,0.48,0.013333333333333334,0.5066666666666667,0.0
390,-1115.1000171663993,0.5,0.0,0.4766666666666667,0.0033333333333333335,0.52,0.0
391,-1127.0353288779493,0.4901960784313726,0.0,0.5066666666666667,0.03666666666666667,0.45666666666666667,0.0
392,-1091.5310016325898,0.49387254901960786,0.0,0.43333333333333335,0.006666666666666667,0.56,0.0
393,-1100.5010273162557,0.5294117647058824,0.0,0.44333333333333336,0.02,0.5366666666666666,0.0
394,-1103.2362528173385,0.5416666666666666,0.0,0.44,0.016666666666666666,0.5433333333333333,0.0
395,-1099.9792578063352,0.5416666666666666,0.0,0.44333333333333336,0.02,0.5366666666666666,0.0
396,-1099.3307454670796,0.5122549019607844,0.0,0.45666666666666667,0.013333333333333334,0.53,0.0
397,-1094.7239733463582,0.5232843137254901,0.0,0.43666666666666665,0.06666666666666667,0.49666666666666665,0.0
398,-1091.8127580512223,0.5061274509803922,0.0,0.47333333333333333,0.02,0.5066666666666667,0.0
399,-1112.0821562606127,0.49264705882352944,0.0,0.4866666666666667,0.016666666666666666,0.49666666666666665,0.0
