GenGoal_frac_Other,Outer_MeanRewards,GenGoal_frac_High rewards,GenGoal_frac_Low rewards,Outer_Success,GenGoal_frac_Good goals,GenGoal_frac_Performance Variation,Outer_iter
0.0,-1001.5289573829943,0.51,0.46,0.5098039215686275,0.03,0.0,272
0.0,-1016.6038160964769,0.45666666666666667,0.53,0.4901960784313725,0.013333333333333334,0.0,273
0.0,-1013.5204401438012,0.48,0.47333333333333333,0.49142156862745096,0.04666666666666667,0.0,274
0.0,-1013.5639071390632,0.4666666666666667,0.5,0.5036764705882353,0.03333333333333333,0.0,275
0.0,-1025.727110982536,0.5166666666666667,0.4766666666666667,0.5134803921568628,0.006666666666666667,0.0,276
0.0,-1018.8480601057736,0.54,0.46,0.517156862745098,0.0,0.0,277
0.0,-1008.7811980958239,0.52,0.4766666666666667,0.5281862745098039,0.0033333333333333335,0.0,278
0.0,-1005.4129090328779,0.5333333333333333,0.4633333333333333,0.528186274509804,0.0033333333333333335,0.0,279
0.0,-1005.2144889380305,0.5833333333333334,0.41333333333333333,0.5294117647058824,0.0033333333333333335,0.0,280
0.0,-1012.6087939736681,0.5866666666666667,0.39666666666666667,0.5330882352941176,0.016666666666666666,0.0,281
0.0,-1008.8127129036884,0.5633333333333334,0.43666666666666665,0.5404411764705882,0.0,0.0,282
0.0,-1011.9938641987266,0.55,0.44333333333333336,0.5355392156862745,0.006666666666666667,0.0,283
0.0,-1012.7289811509314,0.5366666666666666,0.46,0.5465686274509803,0.0033333333333333335,0.0,284
0.0,-1028.2945495059967,0.5633333333333334,0.43666666666666665,0.5490196078431372,0.0,0.0,285
0.0,-1038.7501494547748,0.4766666666666667,0.48,0.508578431372549,0.043333333333333335,0.0,286
0.0,-1078.405375584954,0.5133333333333333,0.47,0.47058823529411764,0.016666666666666666,0.0,287
0.0,-1037.53344455362,0.5166666666666667,0.44333333333333336,0.5036764705882353,0.04,0.0,288
0.0,-1024.3084320788266,0.5166666666666667,0.4666666666666667,0.5183823529411765,0.016666666666666666,0.0,289
0.0,-1031.8009661768485,0.45666666666666667,0.5166666666666667,0.5012254901960784,0.02666666666666667,0.0,290
0.0,-1032.6386860037644,0.42,0.5566666666666666,0.47794117647058826,0.023333333333333334,0.0,291
0.0,-1047.960490686632,0.5233333333333333,0.44333333333333336,0.4865196078431372,0.03333333333333333,0.0,292
0.0,-1077.4184221387593,0.47333333333333333,0.5133333333333333,0.4767156862745098,0.013333333333333334,0.0,293
0.0,-1082.8882793261312,0.41,0.5633333333333334,0.4595588235294117,0.02666666666666667,0.0,294
0.0,-1048.9594656342879,0.45,0.5266666666666666,0.4742647058823529,0.023333333333333334,0.0,295
0.0,-1046.1019870946484,0.4533333333333333,0.5033333333333333,0.5012254901960783,0.043333333333333335,0.0,296
0.0,-1057.9498384773244,0.43,0.5366666666666666,0.4473039215686274,0.03333333333333333,0.0,297
0.0,-1056.6784564757554,0.45666666666666667,0.5333333333333333,0.4411764705882353,0.01,0.0,298
0.0,-1069.1918492355137,0.3566666666666667,0.5833333333333334,0.43014705882352944,0.06,0.0,299
0.0,-1056.9972342030042,0.3933333333333333,0.5666666666666667,0.45343137254901955,0.04,0.0,300
0.0,-1031.7329799029353,0.45,0.4866666666666667,0.4730392156862746,0.06333333333333334,0.0,301
0.0,-1038.5665303466938,0.4066666666666667,0.56,0.4681372549019608,0.03333333333333333,0.0,302
0.0,-1046.929760721712,0.44333333333333336,0.5066666666666667,0.45955882352941174,0.05,0.0,303
0.0,-1064.9134404529116,0.3933333333333333,0.5,0.4142156862745098,0.10666666666666667,0.0,304
0.0,-1050.1820557432736,0.43666666666666665,0.48333333333333334,0.45588235294117646,0.08,0.0,305
0.0,-1064.4150818377275,0.4666666666666667,0.4666666666666667,0.4620098039215686,0.06666666666666667,0.0,306
0.0,-1061.2504028690128,0.41333333333333333,0.49666666666666665,0.4227941176470588,0.09,0.0,307
0.0,-1048.9844304852481,0.41,0.5266666666666666,0.454656862745098,0.06333333333333334,0.0,308
0.0,-1043.3239581908547,0.4166666666666667,0.5566666666666666,0.4607843137254901,0.02666666666666667,0.0,309
0.0,-1080.7698056197405,0.4166666666666667,0.5266666666666666,0.44975490196078427,0.056666666666666664,0.0,310
0.0,-1089.895262237239,0.46,0.49666666666666665,0.454656862745098,0.043333333333333335,0.0,311
0.0,-1077.8623510980808,0.39666666666666667,0.5166666666666667,0.44362745098039214,0.08666666666666667,0.0,312
0.0,-1065.0737248311038,0.45,0.5033333333333333,0.44975490196078427,0.04666666666666667,0.0,313
0.0,-1087.5062175564308,0.43666666666666665,0.53,0.4558823529411764,0.03333333333333333,0.0,314
0.0,-1096.2687210953754,0.42,0.5166666666666667,0.43995098039215685,0.06333333333333334,0.0,315
0.0,-1063.1897746471984,0.47,0.4766666666666667,0.4607843137254902,0.05333333333333334,0.0,316
0.0,-1068.0361389513923,0.4633333333333333,0.47,0.44485294117647056,0.06666666666666667,0.0,317
0.0,-1077.7059577759958,0.4666666666666667,0.4866666666666667,0.4742647058823529,0.04666666666666667,0.0,318
0.0,-1060.7153217837867,0.39666666666666667,0.5866666666666667,0.47058823529411764,0.016666666666666666,0.0,319
0.0,-1058.624180455706,0.45666666666666667,0.49,0.47058823529411764,0.05333333333333334,0.0,320
0.0,-1054.0141083336434,0.45,0.5166666666666667,0.48406862745098034,0.03333333333333333,0.0,321
0.0,-1059.1023302331691,0.4766666666666667,0.4666666666666667,0.4632352941176471,0.056666666666666664,0.0,322
0.0,-1059.0934703475878,0.4033333333333333,0.5166666666666667,0.45098039215686275,0.08,0.0,323
0.0,-1070.8598522060497,0.4866666666666667,0.48,0.4791666666666666,0.03333333333333333,0.0,324
0.0,-1064.4947511933176,0.4633333333333333,0.47333333333333333,0.4656862745098039,0.06333333333333334,0.0,325
0.0,-1050.1516275849563,0.4166666666666667,0.54,0.4620098039215686,0.043333333333333335,0.0,326
0.0,-1062.9517014403746,0.42,0.5033333333333333,0.45588235294117646,0.07666666666666666,0.0,327
0.0,-1032.3856869949393,0.45,0.48333333333333334,0.49264705882352944,0.06666666666666667,0.0,328
0.0,-1046.9951886745312,0.5033333333333333,0.4766666666666667,0.5147058823529411,0.02,0.0,329
0.0,-1039.7699010512406,0.5,0.44666666666666666,0.4828431372549019,0.05333333333333334,0.0,330
0.0,-1036.5815207897574,0.44,0.49666666666666665,0.4877450980392157,0.06333333333333334,0.0,331
0.0,-1045.4101933722327,0.5366666666666666,0.4533333333333333,0.5183823529411765,0.01,0.0,332
0.0,-1041.125888261849,0.5066666666666667,0.4866666666666667,0.5110294117647058,0.006666666666666667,0.0,333
0.0,-1052.997274012303,0.5,0.4633333333333333,0.4730392156862745,0.03666666666666667,0.0,334
0.0,-1052.7602264578536,0.4,0.5333333333333333,0.4583333333333333,0.06666666666666667,0.0,335
0.0,-1062.9442951833908,0.41333333333333333,0.5233333333333333,0.4313725490196078,0.06333333333333334,0.0,336
0.0,-1065.6738386560537,0.44333333333333336,0.5333333333333333,0.4264705882352941,0.023333333333333334,0.0,337
0.0,-1119.8107169409557,0.36666666666666664,0.6033333333333334,0.40563725490196073,0.03,0.0,338
0.0,-1110.8844737162904,0.41,0.54,0.41789215686274506,0.05,0.0,339
0.0,-1093.210947717731,0.37666666666666665,0.5366666666666666,0.4105392156862745,0.08666666666666667,0.0,340
0.0,-1050.9454485176805,0.43,0.5266666666666666,0.4558823529411764,0.043333333333333335,0.0,341
0.0,-1046.4919983771015,0.36333333333333334,0.54,0.41911764705882354,0.09666666666666666,0.0,342
0.0,-1043.9293524500638,0.37,0.5366666666666666,0.44362745098039214,0.09333333333333334,0.0,343
0.0,-1048.901280164695,0.38,0.5,0.4313725490196078,0.12,0.0,344
0.0,-1075.0436765402123,0.30666666666666664,0.5266666666666666,0.375,0.16666666666666666,0.0,345
0.0,-1077.9871020561263,0.42333333333333334,0.4866666666666667,0.42034313725490197,0.09,0.0,346
0.0,-1050.801564591004,0.44333333333333336,0.5266666666666666,0.4485294117647059,0.03,0.0,347
0.0,-1072.5780930522897,0.4266666666666667,0.5066666666666667,0.4178921568627451,0.06666666666666667,0.0,348
0.0,-1124.1915611652803,0.3466666666666667,0.5733333333333334,0.4117647058823529,0.08,0.0,349
0.0,-1156.6332017994782,0.34,0.6233333333333333,0.39828431372549017,0.03666666666666667,0.0,350
0.0,-1180.0771242864807,0.32,0.6333333333333333,0.38725490196078427,0.04666666666666667,0.0,351
0.0,-1144.3066149862634,0.37,0.57,0.4031862745098039,0.06,0.0,352
0.0,-1126.0710738158693,0.36666666666666664,0.5866666666666667,0.4240196078431373,0.04666666666666667,0.0,353
0.0,-1101.5296939851903,0.35333333333333333,0.59,0.4424019607843137,0.056666666666666664,0.0,354
0.0,-1071.0956825381377,0.5066666666666667,0.49,0.4791666666666666,0.0033333333333333335,0.0,355
0.0,-1141.4259973943986,0.43666666666666665,0.56,0.44485294117647056,0.0033333333333333335,0.0,356
0.0,-1098.5724155385708,0.43,0.5633333333333334,0.45833333333333337,0.006666666666666667,0.0,357
0.0,-1110.8326510481604,0.49333333333333335,0.49666666666666665,0.45098039215686275,0.01,0.0,358
0.0,-1171.9598687188952,0.43333333333333335,0.56,0.43014705882352944,0.006666666666666667,0.0,359
0.0,-1171.934828785701,0.45,0.5366666666666666,0.4325980392156863,0.013333333333333334,0.0,360
0.0,-1142.3214172593823,0.44333333333333336,0.5033333333333333,0.4142156862745098,0.05333333333333334,0.0,361
0.0,-1102.069486765759,0.47,0.52,0.4742647058823529,0.01,0.0,362
0.0,-1074.5870032343241,0.5133333333333333,0.48333333333333334,0.5061274509803922,0.0033333333333333335,0.0,363
0.0,-1059.3840850445213,0.4766666666666667,0.5166666666666667,0.508578431372549,0.006666666666666667,0.0,364
0.0,-1076.7971243090374,0.47,0.51,0.4754901960784313,0.02,0.0,365
0.0,-1052.0106855971244,0.44333333333333336,0.54,0.4877450980392157,0.016666666666666666,0.0,366
0.0,-1063.4945466927134,0.49666666666666665,0.5033333333333333,0.4828431372549019,0.0,0.0,367
0.0,-1078.980512420313,0.51,0.4866666666666667,0.4730392156862746,0.0033333333333333335,0.0,368
0.0,-1071.3475706304778,0.44333333333333336,0.5566666666666666,0.47794117647058826,0.0,0.0,369
0.0,-1102.220936751211,0.4766666666666667,0.51,0.4828431372549019,0.013333333333333334,0.0,370
0.0,-1100.1597512901167,0.44333333333333336,0.55,0.4791666666666666,0.006666666666666667,0.0,371
0.0,-1082.125602155674,0.48333333333333334,0.5133333333333333,0.502450980392157,0.0033333333333333335,0.0,372
0.0,-1088.2363897295158,0.44333333333333336,0.5466666666666666,0.4852941176470588,0.01,0.0,373
0.0,-1031.1159646134745,0.51,0.47333333333333333,0.5159313725490197,0.016666666666666666,0.0,374
0.0,-1024.220541918818,0.54,0.45,0.508578431372549,0.01,0.0,375
0.0,-1035.005637257249,0.48,0.5133333333333333,0.5171568627450981,0.006666666666666667,0.0,376
0.0,-1031.6626153489858,0.49666666666666665,0.49666666666666665,0.5208333333333334,0.006666666666666667,0.0,377
0.0,-1034.1341476119303,0.53,0.4633333333333333,0.5147058823529411,0.006666666666666667,0.0,378
0.0,-1048.6244883934405,0.49,0.5033333333333333,0.5024509803921569,0.006666666666666667,0.0,379
0.0,-1059.6177923047924,0.43,0.5666666666666667,0.5073529411764706,0.0033333333333333335,0.0,380
0.0,-1089.4879293623308,0.5366666666666666,0.46,0.5110294117647058,0.0033333333333333335,0.0,381
0.0,-1111.3774885962146,0.52,0.4766666666666667,0.5049019607843137,0.0033333333333333335,0.0,382
0.0,-1096.2120211420108,0.54,0.4533333333333333,0.508578431372549,0.006666666666666667,0.0,383
0.0,-1092.1611461522864,0.49333333333333335,0.49666666666666665,0.5232843137254902,0.01,0.0,384
0.0,-1096.6089785643094,0.5566666666666666,0.44,0.5196078431372548,0.0033333333333333335,0.0,385
0.0,-1106.995037893524,0.49666666666666665,0.5,0.5171568627450981,0.0033333333333333335,0.0,386
0.0,-1123.8381377337364,0.51,0.49,0.5110294117647058,0.0,0.0,387
0.0,-1121.9747227721434,0.5266666666666666,0.47,0.5061274509803922,0.0033333333333333335,0.0,388
0.0,-1094.9103302634637,0.5066666666666667,0.4866666666666667,0.5098039215686275,0.006666666666666667,0.0,389
0.0,-1097.794786606125,0.5,0.49666666666666665,0.508578431372549,0.0033333333333333335,0.0,390
0.0,-1070.1819215930723,0.5066666666666667,0.49,0.5147058823529411,0.0033333333333333335,0.0,391
0.0,-1043.9146557833549,0.47333333333333333,0.5166666666666667,0.5245098039215685,0.01,0.0,392
0.0,-1035.1543357213113,0.5433333333333333,0.44333333333333336,0.5379901960784313,0.013333333333333334,0.0,393
0.0,-1059.3592200323133,0.5233333333333333,0.4766666666666667,0.5453431372549019,0.0,0.0,394
0.0,-1058.5648805852377,0.5366666666666666,0.46,0.5453431372549019,0.0033333333333333335,0.0,395
0.0,-1045.4306338970325,0.5366666666666666,0.46,0.5367647058823529,0.0033333333333333335,0.0,396
0.0,-1066.9167159581111,0.54,0.45666666666666667,0.5441176470588235,0.0033333333333333335,0.0,397
0.0,-1118.02551442468,0.53,0.4666666666666667,0.5294117647058824,0.0033333333333333335,0.0,398
0.0,-1114.6940358692593,0.48,0.49666666666666665,0.5330882352941176,0.023333333333333334,0.0,399
